,aid,noc
23708,16234,CHN
23709,17604,GBR
23710,16237,CHN
23711,16238,CHN
23712,17603,CHN
23713,17605,CHN
23714,"NAME
YANG, Wei    17606
YANG, Wei    20758
Name: AID, dtype: int64",CHN
23715,17607,INA
23716,17608,CHN
23717,17609,CHN
23718,17610,INA
23719,17611,CHN
23720,17612,CHN
23721,17613,DEN
23722,17614,KOR
23723,17615,KOR
23724,17616,KOR
23725,17617,KOR
23726,17618,KOR
23727,17619,KOR
23728,17620,KOR
23729,17621,KOR
23730,17622,KOR
23731,17623,KOR
23732,17624,KOR
23733,17625,KOR
23734,17626,KOR
23735,17627,KOR
23736,17628,KOR
23737,17629,KOR
23738,17630,KOR
23739,17631,KOR
23740,17632,KOR
23741,17633,KOR
23742,17634,KOR
23743,17635,KOR
23744,17636,KOR
23745,17637,KOR
23746,17638,USA
23747,17639,USA
23748,17640,USA
23749,17641,USA
23750,17642,USA
23751,17643,USA
23752,17644,USA
23753,17645,USA
23754,17646,USA
23755,17647,USA
23756,17648,USA
23757,17649,USA
23758,17650,USA
23759,17651,USA
23760,17652,USA
23761,17653,USA
23762,17654,USA
23763,17655,USA
23764,17656,USA
23765,17657,USA
23766,17658,USA
23767,17659,USA
23768,17660,USA
23769,16981,USA
23770,14992,CUB
23771,17661,CUB
23772,16264,CUB
23773,17662,CUB
23774,16265,CUB
23775,17663,CUB
23776,17664,CUB
23777,17665,CUB
23778,15001,CUB
23779,16268,CUB
23780,15002,CUB
23781,17666,CUB
23782,16270,CUB
23783,17667,CUB
23784,17668,CUB
23785,15003,CUB
23786,15005,CUB
23787,17669,CUB
23788,17670,CUB
23789,17671,CUB
23790,16274,CUB
23791,15008,CUB
23792,17672,CUB
23793,17673,CUB
23794,17674,LTU
23795,15035,LTU
23796,17675,LTU
23797,17676,LTU
23798,17677,LTU
23799,17678,LTU
23800,17679,LTU
23801,17680,LTU
23802,17681,LTU
23803,16297,LTU
23804,17682,LTU
23805,16299,LTU
23806,17683,USA
23807,17684,USA
23808,17685,USA
23809,17686,USA
23810,17687,USA
23811,17688,USA
23812,17689,USA
23813,17690,USA
23814,17691,USA
23815,17692,USA
23816,16306,USA
23817,17693,USA
23818,17694,FRA
23819,17695,FRA
23820,17696,FRA
23821,17697,FRA
23822,17698,FRA
23823,17699,FRA
23824,17700,FRA
23825,17701,FRA
23826,17702,FRA
23827,17703,FRA
23828,17704,FRA
23829,17705,FRA
23830,16340,BRA
23831,17706,BRA
23832,17707,BRA
23833,17708,BRA
23834,16342,BRA
23835,17709,BRA
23836,16344,BRA
23837,17710,BRA
23838,16346,BRA
23839,16347,BRA
23840,17711,BRA
23841,16350,BRA
23842,16330,USA
23843,12638,USA
23844,17712,USA
23845,17713,USA
23846,16332,USA
23847,16334,USA
23848,17714,USA
23849,17715,USA
23850,16336,USA
23851,16338,USA
23852,17716,USA
23853,17717,USA
23854,16317,AUS
23855,16318,AUS
23856,16319,AUS
23857,16322,AUS
23858,17718,AUS
23859,17719,AUS
23860,17720,AUS
23861,17721,AUS
23862,16325,AUS
23863,16326,AUS
23864,16327,AUS
23865,16328,AUS
23866,17722,PRK
23867,16360,CUB
23868,17723,FRA
23869,16352,ESP
23870,17724,UZB
23871,17725,ITA
23872,17726,GBR
23873,17727,KAZ
23874,17728,UKR
23875,17729,FRA
23876,17730,THA
23877,17731,KAZ
23878,17732,UKR
23879,17733,USA
23880,17734,CUB
23881,16363,RUS
23882,17735,RUS
23883,17736,MAR
23884,17737,KAZ
23885,17738,USA
23886,17739,MEX
23887,17740,RUS
23888,17741,CUB
23889,17742,UKR
23890,17743,ALG
23891,17744,CUB
23892,17745,UZB
23893,17746,USA
23894,17747,MDA
23895,17748,ROU
23896,16376,RUS
23897,17749,UKR
23898,17750,USA
23899,17751,THA
23900,17752,KAZ
23901,16375,ROU
23902,17753,AZE
23903,17754,HUN
23904,17755,CUB
23905,17756,RUS
23906,17757,UKR
23907,17758,UZB
23908,17759,RUS
23909,17760,CZE
23910,17761,GER
23911,17762,GEO
23912,15126,CUB
23913,17763,RUS
23914,17764,CAN
23915,16396,GER
23916,17765,CUB
23917,16396,GER
23918,16395,HUN
23919,17766,RUS
23920,17767,GER
23921,17768,GER
23922,17769,ROU
23923,17770,ROU
23924,17771,CUB
23925,17772,CUB
23926,17769,ROU
23927,17770,ROU
23928,17773,HUN
23929,16392,HUN
23930,17774,POL
23931,17775,POL
23932,17776,GBR
23933,15137,NOR
23934,17777,BUL
23935,17778,ISR
23936,15137,NOR
23937,17777,BUL
23938,15163,AUS
23939,12732,ITA
23940,16404,CAN
23941,17779,HUN
23942,17780,HUN
23943,16402,ITA
23944,15146,ITA
23945,17781,SWE
23946,17782,SWE
23947,17783,GER
23948,17784,GER
23949,17785,HUN
23950,17786,HUN
23951,16408,AUS
23952,16409,AUS
23953,17787,POL
23954,17788,POL
23955,11610,GER
23956,17789,GER
23957,17790,HUN
23958,17791,HUN
23959,15140,POL
23960,15141,POL
23961,17792,POL
23962,17793,POL
23963,16419,HUN
23964,17785,HUN
23965,17786,HUN
23966,17794,HUN
23967,17795,GER
23968,17796,GER
23969,17797,GER
23970,16417,GER
23971,17798,ROU
23972,17799,ROU
23973,17800,ROU
23974,12136,ROU
23975,11610,GER
23976,16422,GER
23977,16423,GER
23978,17789,GER
23979,13930,HUN
23980,17790,HUN
23981,17791,HUN
23982,17801,HUN
23983,17802,SVK
23984,17803,FRA
23985,16429,SVK
23986,17804,CZE
23987,17805,CZE
23988,17806,SVK
23989,17807,SVK
23990,17808,POL
23991,17809,POL
23992,15174,ITA
23993,17810,GER
23994,17811,GBR
23995,17812,FRA
23996,16436,CZE
23997,17813,FRA
23998,17814,GER
23999,17815,GER
24000,17816,KAZ
24001,17817,LTU
24002,17818,NED
24003,17819,GER
24004,17820,USA
24005,13964,RUS
24006,17815,GER
24007,15183,FRA
24008,17818,NED
24009,17821,USA
24010,15197,AUS
24011,17822,GBR
24012,17823,GER
24013,17824,CHN
24014,16457,FRA
24015,16458,AUS
24016,16447,AUS
24017,17825,GER
24018,15200,GER
24019,17826,GBR
24020,17818,NED
24021,16452,FRA
24022,15207,GER
24023,16446,FRA
24024,13959,AUS
24025,16453,ITA
24026,17827,ITA
24027,15217,AUS
24028,17828,AUS
24029,17829,BEL
24030,17830,BEL
24031,17831,AUS
24032,17832,AUS
24033,13959,AUS
24034,17833,FRA
24035,16446,FRA
24036,17834,FRA
24037,17835,GBR
24038,17836,GBR
24039,17822,GBR
24040,16466,RUS
24041,17837,ESP
24042,17838,URU
24043,17839,RUS
24044,16451,ITA
24045,17818,NED
24046,17840,UKR
24047,16457,FRA
24048,17841,RUS
24049,15207,GER
24050,16459,USA
24051,16446,FRA
24052,17842,GBR
24053,17843,GBR
24054,17844,GBR
24055,17845,GBR
24056,17846,GBR
24057,17847,GBR
24058,17825,GER
24059,17848,GER
24060,15213,GER
24061,15200,GER
24062,17849,GER
24063,17850,UKR
24064,17851,UKR
24065,17852,UKR
24066,17853,UKR
24067,17854,SUI
24068,16467,FRA
24069,17855,BEL
24070,17856,ESP
24071,16471,ITA
24072,17857,SUI
24073,17858,GER
24074,15229,NED
24075,15221,GER
24076,17859,USA
24077,16474,USA
24078,17860,NED
24079,17861,USA
24080,17862,USA
24081,17863,GER
24082,17858,GER
24083,17864,GER
24084,15221,GER
24085,15227,NED
24086,17865,NED
24087,15229,NED
24088,12802,NZL
24089,16483,USA
24090,15234,AUS
24091,16483,USA
24092,16482,AUS
24093,15234,AUS
24094,15231,AUS
24095,17866,AUS
24096,17867,GBR
24097,12809,GBR
24098,17868,USA
24099,16486,USA
24100,17869,USA
24101,17870,GBR
24102,17871,GBR
24103,17872,KSA
24104,17873,NED
24105,17874,NED
24106,16490,BRA
24107,16491,BRA
24108,16492,BRA
24109,16493,BRA
24110,17875,GER
24111,13994,GER
24112,17876,GER
24113,16494,GER
24114,17877,SUI
24115,17878,SUI
24116,16488,SUI
24117,17879,SUI
24118,17880,KOR
24119,14001,RUS
24120,17881,FRA
24121,16501,FRA
24122,17882,HUN
24123,17883,SUI
24124,17884,CUB
24125,17885,CUB
24126,16499,CUB
24127,12829,ITA
24128,17886,ITA
24129,16504,ITA
24130,17887,ITA
24131,17888,FRA
24132,17881,FRA
24133,14006,FRA
24134,17256,CHN
24135,17889,CHN
24136,17890,CHN
24137,16505,RUS
24138,17891,RUS
24139,17892,RUS
24140,16507,RUS
24141,17883,SUI
24142,17893,SUI
24143,17894,SUI
24144,16517,RUS
24145,17895,KOR
24146,17896,GER
24147,15262,ITA
24148,16514,ITA
24149,17897,GER
24150,17898,ITA
24151,17899,ITA
24152,17900,ITA
24153,17901,ITA
24154,17902,FRA
24155,17903,FRA
24156,17904,FRA
24157,16513,FRA
24158,17905,CHN
24159,17906,CHN
24160,17907,CHN
24161,14010,GER
24162,17897,GER
24163,12858,GER
24164,15279,ITA
24165,15262,ITA
24166,16514,ITA
24167,17908,POL
24168,17909,POL
24169,17910,POL
24170,17911,POL
24171,17912,GER
24172,17913,ROU
24173,17914,FRA
24174,17915,GER
24175,17912,GER
24176,17916,GER
24177,16520,RUS
24178,17917,RUS
24179,15285,RUS
24180,17914,FRA
24181,17918,FRA
24182,17919,FRA
24183,16519,FRA
24184,17920,CHI
24185,17921,CHI
24186,17922,CHI
24187,17923,CHI
24188,17924,CHI
24189,17925,CHI
24190,17926,CHI
24191,17927,CHI
24192,17928,CHI
24193,17929,CHI
24194,17930,CHI
24195,17931,CHI
24196,17932,CHI
24197,17933,CHI
24198,17934,CHI
24199,17935,CHI
24200,17936,CHI
24201,17937,CHI
24202,17938,CMR
24203,17939,CMR
24204,17940,CMR
24205,17941,CMR
24206,17942,CMR
24207,17943,CMR
24208,17944,CMR
24209,17945,CMR
24210,17946,CMR
24211,17947,CMR
24212,17948,CMR
24213,17949,CMR
24214,17950,CMR
24215,17951,CMR
24216,17952,CMR
24217,17953,CMR
24218,17954,CMR
24219,17955,CMR
24220,17956,ESP
24221,17957,ESP
24222,17958,ESP
24223,17959,ESP
24224,17960,ESP
24225,17961,ESP
24226,17962,ESP
24227,17963,ESP
24228,17964,ESP
24229,17965,ESP
24230,17966,ESP
24231,17967,ESP
24232,17968,ESP
24233,17969,ESP
24234,17970,ESP
24235,17971,ESP
24236,17972,ESP
24237,17973,ESP
24238,17974,GER
24239,17975,GER
24240,17976,GER
24241,17977,GER
24242,17978,GER
24243,17979,GER
24244,17980,GER
24245,17981,GER
24246,17982,GER
24247,17983,GER
24248,17984,GER
24249,17985,GER
24250,17986,GER
24251,17987,GER
24252,17988,GER
24253,17989,GER
24254,17990,GER
24255,17991,GER
24256,17992,NOR
24257,16580,NOR
24258,17993,NOR
24259,17994,NOR
24260,17995,NOR
24261,17996,NOR
24262,17997,NOR
24263,17998,NOR
24264,17999,NOR
24265,18000,NOR
24266,18001,NOR
24267,18002,NOR
24268,18003,NOR
24269,16585,NOR
24270,16588,NOR
24271,18004,NOR
24272,16589,NOR
24273,16590,NOR
24274,16597,USA
24275,18005,USA
24276,16598,USA
24277,16599,USA
24278,18006,USA
24279,16601,USA
24280,16603,USA
24281,16604,USA
24282,16605,USA
24283,18007,USA
24284,16606,USA
24285,16607,USA
24286,18008,USA
24287,16609,USA
24288,18009,USA
24289,18010,USA
24290,18011,USA
24291,18012,USA
24292,18013,RUS
24293,18014,CHN
24294,18015,RUS
24295,18016,BUL
24296,18017,LAT
24297,16629,RUS
24298,16631,ROU
24299,18018,RUS
24300,16664,RUS
24301,18019,KOR
24302,16629,RUS
24303,18020,FRA
24304,18021,UKR
24305,16629,RUS
24306,18022,CHN
24307,18014,CHN
24308,16631,ROU
24309,18023,ROU
24310,16629,RUS
24311,18024,CHN
24312,18019,KOR
24313,16629,RUS
24314,16636,ROU
24315,18025,FRA
24316,18016,BUL
24317,16639,HUN
24318,18026,GRE
24319,18027,RUS
24320,18028,RUS
24321,18029,RUS
24322,16645,RUS
24323,16629,RUS
24324,16646,RUS
24325,18030,CHN
24326,18024,CHN
24327,18031,CHN
24328,18032,CHN
24329,18022,CHN
24330,18033,CHN
24331,18021,UKR
24332,18034,UKR
24333,18035,UKR
24334,18036,UKR
24335,16642,UKR
24336,18037,UKR
24337,16658,USA
24338,18038,USA
24339,15351,USA
24340,18039,USA
24341,18040,USA
24342,18041,USA
24343,16631,ROU
24344,18042,ROU
24345,18043,ROU
24346,18023,ROU
24347,18044,ROU
24348,18045,ROU
24349,16664,RUS
24350,18046,RUS
24351,18015,RUS
24352,18013,RUS
24353,18047,RUS
24354,18018,RUS
24355,18048,CHN
24356,16664,RUS
24357,18049,CHN
24358,18050,POL
24359,18051,ESP
24360,18028,RUS
24361,18015,RUS
24362,18018,RUS
24363,18045,ROU
24364,18052,GRE
24365,18053,GRE
24366,18054,GRE
24367,18055,GRE
24368,18056,GRE
24369,18057,GRE
24370,14919,RUS
24371,18058,RUS
24372,18059,RUS
24373,18060,RUS
24374,18061,RUS
24375,18062,RUS
24376,18063,BLR
24377,18064,BLR
24378,18065,BLR
24379,18066,BLR
24380,18067,BLR
24381,18068,BLR
24382,18069,RUS
24383,18070,RUS
24384,18071,BLR
24385,18072,CAN
24386,18073,RUS
24387,18074,AUS
24388,18075,CAN
24389,18076,RUS
24390,18077,UKR
24391,18078,ESP
24392,15384,ESP
24393,16696,ESP
24394,16697,ESP
24395,16700,ESP
24396,18079,ESP
24397,16701,ESP
24398,18080,ESP
24399,16702,ESP
24400,18081,ESP
24401,16703,ESP
24402,18082,ESP
24403,16704,ESP
24404,16705,ESP
24405,18083,ESP
24406,18084,RUS
24407,18085,RUS
24408,18086,RUS
24409,18087,RUS
24410,15389,RUS
24411,18088,RUS
24412,18089,RUS
24413,18090,RUS
24414,14157,RUS
24415,18091,RUS
24416,18092,RUS
24417,18093,RUS
24418,18094,RUS
24419,14163,RUS
24420,18095,RUS
24421,15392,SWE
24422,18096,SWE
24423,16718,SWE
24424,18097,SWE
24425,18098,SWE
24426,16719,SWE
24427,15400,SWE
24428,16720,SWE
24429,15402,SWE
24430,16721,SWE
24431,16722,SWE
24432,15405,SWE
24433,15406,SWE
24434,18099,SWE
24435,15407,SWE
24436,18100,NOR
24437,15432,NOR
24438,18101,NOR
24439,18102,NOR
24440,14202,NOR
24441,18103,NOR
24442,18104,NOR
24443,18105,NOR
24444,18106,NOR
24445,18107,NOR
24446,18108,NOR
24447,18109,NOR
24448,18110,NOR
24449,18111,NOR
24450,15437,NOR
24451,16740,DEN
24452,16743,DEN
24453,18112,DEN
24454,18113,DEN
24455,18114,DEN
24456,18115,DEN
24457,16747,DEN
24458,18116,DEN
24459,16748,DEN
24460,16749,DEN
24461,18117,DEN
24462,18118,DEN
24463,18119,DEN
24464,16752,DEN
24465,18120,DEN
24466,18121,HUN
24467,18122,HUN
24468,18123,HUN
24469,16724,HUN
24470,16726,HUN
24471,16728,HUN
24472,18124,HUN
24473,18125,HUN
24474,16732,HUN
24475,16734,HUN
24476,18126,HUN
24477,18127,HUN
24478,18128,HUN
24479,16735,HUN
24480,18129,HUN
24481,18130,AUS
24482,18131,AUS
24483,15470,AUS
24484,15471,AUS
24485,15472,AUS
24486,18132,AUS
24487,18133,AUS
24488,18134,AUS
24489,16769,AUS
24490,18135,AUS
24491,18136,AUS
24492,16773,AUS
24493,15476,AUS
24494,18137,AUS
24495,18138,AUS
24496,15479,AUS
24497,14215,NED
24498,18139,NED
24499,16774,NED
24500,16775,NED
24501,18140,NED
24502,18141,NED
24503,14220,NED
24504,16776,NED
24505,16778,NED
24506,18142,NED
24507,16780,NED
24508,18143,NED
24509,16781,NED
24510,16782,NED
24511,16783,NED
24512,18144,NED
24513,18145,KOR
24514,18146,KOR
24515,18147,KOR
24516,18148,KOR
24517,18149,KOR
24518,18150,KOR
24519,18151,KOR
24520,18152,KOR
24521,18153,KOR
24522,18154,KOR
24523,18155,KOR
24524,18156,KOR
24525,18157,KOR
24526,18158,KOR
24527,18159,KOR
24528,18160,KOR
24529,18161,NED
24530,18162,NED
24531,18163,NED
24532,16802,NED
24533,18164,NED
24534,18165,NED
24535,18166,NED
24536,18167,NED
24537,16809,NED
24538,16810,NED
24539,18168,NED
24540,16812,NED
24541,16813,NED
24542,18169,NED
24543,16814,NED
24544,18170,NED
24545,18171,AUS
24546,18172,AUS
24547,18173,AUS
24548,16818,AUS
24549,16819,AUS
24550,14256,AUS
24551,18174,AUS
24552,18175,AUS
24553,16820,AUS
24554,18176,AUS
24555,16822,AUS
24556,18177,AUS
24557,16824,AUS
24558,18178,AUS
24559,16827,AUS
24560,18179,AUS
24561,18180,ARG
24562,18181,ARG
24563,18182,ARG
24564,18183,ARG
24565,18184,ARG
24566,18185,ARG
24567,18186,ARG
24568,18187,ARG
24569,18188,ARG
24570,18189,ARG
24571,18190,ARG
24572,18191,ARG
24573,18192,ARG
24574,18193,ARG
24575,18194,ARG
24576,18195,ARG
24577,18196,GER
24578,18197,BEL
24579,15531,JPN
24580,18198,RUS
24581,18199,CUB
24582,18200,KGZ
24583,16845,JPN
24584,18201,KOR
24585,18202,EST
24586,18203,RUS
24587,15541,FRA
24588,18204,JPN
24589,18205,KOR
24590,18206,JPN
24591,18207,CHN
24592,18208,CUB
24593,16843,PRK
24594,18209,CHN
24595,16854,CUB
24596,16853,JPN
24597,18210,JPN
24598,18211,AUS
24599,16857,ESP
24600,15548,CUB
24601,16861,KOR
24602,16863,BEL
24603,18212,FRA
24604,18213,CHN
24605,16846,ITA
24606,18214,GEO
24607,18215,TUR
24608,18216,FRA
24609,16868,KOR
24610,16871,ITA
24611,18217,CUB
24612,15560,GBR
24613,18218,BLR
24614,18219,LAT
24615,18220,ITA
24616,18221,BRA
24617,15563,ITA
24618,18222,ROU
24619,18223,CHN
24620,18224,FRA
24621,18225,EST
24622,18226,POR
24623,18227,JPN
24624,16877,KOR
24625,18228,FRA
24626,18229,UKR
24627,16880,NED
24628,18230,BRA
24629,18231,RUS
24630,16884,FRA
24631,18232,JPN
24632,15576,CAN
24633,18233,BLR
24634,15588,RUS
24635,18234,HUN
24636,18235,GBR
24637,18236,GBR
24638,18237,USA
24639,18238,AUS
24640,15657,AUS
24641,16888,FRA
24642,16889,FRA
24643,18239,USA
24644,18240,USA
24645,18241,ITA
24646,18242,ITA
24647,15600,SLO
24648,18243,SLO
24649,18244,NOR
24650,18245,NOR
24651,18246,LTU
24652,18247,LTU
24653,15612,GER
24654,18248,GER
24655,18249,NED
24656,16896,NED
24657,18250,CRO
24658,18251,CRO
24659,18252,CRO
24660,18253,CRO
24661,18254,CRO
24662,18255,CRO
24663,18256,CRO
24664,18257,CRO
24665,18258,CRO
24666,18259,GBR
24667,18260,GBR
24668,18261,GBR
24669,18262,GBR
24670,18263,GBR
24671,18264,GBR
24672,18265,GBR
24673,18266,GBR
24674,18267,GBR
24675,18268,AUS
24676,18269,AUS
24677,18270,AUS
24678,18271,AUS
24679,18272,AUS
24680,15656,AUS
24681,18273,AUS
24682,18274,AUS
24683,18275,AUS
24684,18276,CAN
24685,16982,CAN
24686,18277,CAN
24687,16930,CAN
24688,16931,CAN
24689,16933,CAN
24690,16934,CAN
24691,13263,CAN
24692,18278,CAN
24693,18279,ROU
24694,14318,ROU
24695,18280,ROU
24696,16927,ROU
24697,15644,ROU
24698,15690,ROU
24699,13171,ROU
24700,15647,ROU
24701,18281,ROU
24702,18282,NED
24703,18283,NED
24704,18284,NED
24705,18285,NED
24706,18286,NED
24707,18249,NED
24708,16896,NED
24709,18287,NED
24710,18288,NED
24711,18289,AUS
24712,16974,AUS
24713,18290,AUS
24714,4976,AUS
24715,18291,GBR
24716,16937,GBR
24717,15602,GBR
24718,13246,GBR
24719,18292,ITA
24720,18293,ITA
24721,18294,ITA
24722,18295,ITA
24723,16948,DEN
24724,18296,DEN
24725,16949,DEN
24726,18297,DEN
24727,18298,FRA
24728,18299,FRA
24729,18300,FRA
24730,18301,FRA
24731,18302,AUS
24732,18303,AUS
24733,16956,AUS
24734,5650,AUS
24735,18304,FRA
24736,18305,FRA
24737,18306,POL
24738,18307,POL
24739,18308,ITA
24740,18309,ITA
24741,18310,USA
24742,18311,USA
24743,18312,ROU
24744,15689,ROU
24745,18313,GER
24746,18314,GER
24747,16971,USA
24748,18315,USA
24749,18279,ROU
24750,15690,ROU
24751,16969,AUS
24752,18316,AUS
24753,18317,GER
24754,15678,GER
24755,15680,GER
24756,15681,GER
24757,14404,ITA
24758,15676,ITA
24759,18318,ITA
24760,18319,ITA
24761,16907,NED
24762,18320,NED
24763,16910,NED
24764,18321,NED
24765,18322,RUS
24766,18323,RUS
24767,18324,RUS
24768,18325,RUS
24769,18326,GER
24770,18327,GER
24771,18328,GER
24772,18329,GER
24773,18330,GBR
24774,18331,GBR
24775,18332,GBR
24776,18333,GBR
24777,18334,GER
24778,18335,NZL
24779,16987,SUI
24780,16984,GER
24781,15684,BLR
24782,18336,BUL
24783,18337,ARG
24784,18338,ARG
24785,18339,AUS
24786,18340,AUS
24787,15721,USA
24788,18341,USA
24789,16995,UKR
24790,16996,UKR
24791,18342,AUS
24792,18343,AUS
24793,18344,USA
24794,15699,USA
24795,14423,USA
24796,13328,USA
24797,18345,FIN
24798,18346,FIN
24799,18347,GBR
24800,18348,GBR
24801,18349,NZL
24802,18350,AUT
24803,17002,ARG
24804,15708,NZL
24805,17003,ITA
24806,18351,GER
24807,18352,NOR
24808,18353,NOR
24809,18354,NOR
24810,14435,DEN
24811,18355,DEN
24812,18356,DEN
24813,18357,GER
24814,18358,GER
24815,11133,GER
24816,18359,ARG
24817,18360,GBR
24818,17013,NED
24819,18361,SWE
24820,18362,GBR
24821,18363,ITA
24822,18364,AUS
24823,17019,GBR
24824,17018,BRA
24825,18365,GER
24826,18366,GER
24827,18367,AUT
24828,18368,AUT
24829,18369,AUS
24830,15729,AUS
24831,17027,BRA
24832,13323,BRA
24833,18370,USA
24834,14460,USA
24835,18371,GBR
24836,16994,GBR
24837,18372,AUS
24838,18373,CHN
24839,14462,YUG
24840,14476,BLR
24841,18374,FRA
24842,13355,CHN
24843,18375,CHN
24844,18376,USA
24845,18377,KOR
24846,18378,RUS
24847,18379,CHN
24848,17036,RUS
24849,18380,CHN
24850,17046,CHN
24851,18381,MDA
24852,18382,BLR
24853,15735,BUL
24854,18373,CHN
24855,18383,ROU
24856,18384,RUS
24857,18385,SUI
24858,18386,CZE
24859,14464,BUL
24860,14476,BLR
24861,18387,RUS
24862,17033,POL
24863,18388,RUS
24864,15753,NOR
24865,18389,SLO
24866,18390,FIN
24867,18391,BLR
24868,18392,SWE
24869,18393,DEN
24870,17049,USA
24871,18394,SWE
24872,18395,ITA
24873,18396,KUW
24874,18397,GBR
24875,17052,AUS
24876,18398,USA
24877,18399,UKR
24878,18400,CZE
24879,18401,HUN
24880,18402,AZE
24881,18403,RUS
24882,18404,ITA
24883,17058,AUS
24884,18405,GBR
24885,18406,CHN
24886,18407,LTU
24887,18408,FRA
24888,18409,AUS
24889,17060,AUS
24890,17063,AUS
24891,17064,AUS
24892,18410,AUS
24893,18411,AUS
24894,18412,AUS
24895,18413,AUS
24896,17065,AUS
24897,17068,AUS
24898,18414,AUS
24899,17072,AUS
24900,18415,AUS
24901,17073,AUS
24902,17074,AUS
24903,18416,USA
24904,17075,USA
24905,18417,USA
24906,18418,USA
24907,17077,USA
24908,17078,USA
24909,17080,USA
24910,18419,USA
24911,18420,USA
24912,18421,USA
24913,17083,USA
24914,17084,USA
24915,17086,USA
24916,18422,USA
24917,17089,USA
24918,18423,JPN
24919,18424,JPN
24920,18425,JPN
24921,18426,JPN
24922,18427,JPN
24923,18428,JPN
24924,18429,JPN
24925,18430,JPN
24926,18431,JPN
24927,18432,JPN
24928,18433,JPN
24929,18434,JPN
24930,18435,JPN
24931,18436,JPN
24932,18437,JPN
24933,18438,FRA
24934,15779,FRA
24935,18439,CHN
24936,18440,CHN
24937,17105,CHN
24938,17106,CHN
24939,18441,KOR
24940,17108,KOR
24941,18442,CHN
24942,18443,CHN
24943,18444,CHN
24944,18445,CHN
24945,17106,CHN
24946,17105,CHN
24947,15778,SWE
24948,14502,TPE
24949,18443,CHN
24950,18442,CHN
24951,18446,TPE
24952,18447,AUS
24953,18448,CUB
24954,18449,TPE
24955,18450,GRE
24956,18451,ESP
24957,18452,CAN
24958,18453,CHN
24959,18454,RUS
24960,18455,FRA
24961,18456,KOR
24962,18457,AUS
24963,18458,TUR
24964,18459,KOR
24965,18460,VIE
24966,18461,JPN
24967,18462,KOR
24968,18463,NOR
24969,18464,IRI
24970,18465,USA
24971,18466,KOR
24972,18467,MEX
24973,18468,CUB
24974,18469,GER
24975,18470,ESP
24976,18471,ESP
24977,18472,CAN
24978,18473,CAN
24979,17113,AUS
24980,17114,AUS
24981,18474,BEL
24982,18475,BEL
24983,18476,USA
24984,18477,USA
24985,18478,NED
24986,18479,NED
24987,18480,FRA
24988,18481,RUS
24989,18482,GER
24990,18483,USA
24991,18477,USA
24992,18484,RUS
24993,18485,CZE
24994,18486,CAN
24995,18487,GER
24996,18488,SUI
24997,18489,SUI
24998,18490,AUS
24999,18491,GER
25000,18492,GER
25001,18493,USA
25002,18494,USA
25003,18495,BRA
25004,18496,BRA
25005,17128,BRA
25006,17131,BRA
25007,17126,AUS
25008,17127,AUS
25009,18497,BRA
25010,18498,BRA
25011,17153,ITA
25012,18499,ITA
25013,18500,ITA
25014,17155,ITA
25015,17156,ITA
25016,17157,ITA
25017,18501,ITA
25018,17158,ITA
25019,17159,ITA
25020,18502,ITA
25021,17160,ITA
25022,17161,ITA
25023,17132,YUG
25024,18503,YUG
25025,17135,YUG
25026,17136,YUG
25027,17137,YUG
25028,17139,YUG
25029,17140,YUG
25030,18504,YUG
25031,18505,YUG
25032,18506,YUG
25033,17143,YUG
25034,18507,YUG
25035,18508,RUS
25036,18509,RUS
25037,18510,RUS
25038,18511,RUS
25039,18512,RUS
25040,18513,RUS
25041,18514,RUS
25042,18515,RUS
25043,18516,RUS
25044,18517,RUS
25045,18518,RUS
25046,18519,RUS
25047,17164,BRA
25048,18520,BRA
25049,18521,BRA
25050,17169,BRA
25051,18522,BRA
25052,18523,BRA
25053,18524,BRA
25054,18525,BRA
25055,18526,BRA
25056,18527,BRA
25057,18528,BRA
25058,17172,BRA
25059,17175,CUB
25060,18529,CUB
25061,15840,CUB
25062,15843,CUB
25063,15844,CUB
25064,17176,CUB
25065,15845,CUB
25066,15846,CUB
25067,15848,CUB
25068,17177,CUB
25069,18530,CUB
25070,15851,CUB
25071,15852,RUS
25072,18531,RUS
25073,18532,RUS
25074,18533,RUS
25075,18534,RUS
25076,18535,RUS
25077,15856,RUS
25078,18536,RUS
25079,18537,RUS
25080,18538,RUS
25081,15859,RUS
25082,18539,RUS
25083,17192,RUS
