"AID","NAME","DOB","GENDER"
2331,"LANDON, Richmond",,"Men"
2332,"MULLER, Harold",,"Men"
2333,"JAALE-JOHANSSON, Paavo",,"Men"
2334,"MYYRÄ, Jonni",,"Men"
2335,"ABRAHAMSSON, Erik",,"Men"
2336,"JOHNSON, Carl",,"Men"
2337,"ARRI, Valerio",,"Men"
2338,"LOSSMANN, Jüri",,"Men"
2339,"LAHTINEN, Hugo Jalmari",,"Men"
2340,"LEHTONEN, Eero Reino",,"Men"
2341,"BRADLEY, Everett Lewis",,"Men"
2342,"MYERS, Edwin",,"Men"
2343,"FOSS, Frank",,"Men"
2344,"PETERSEN, Henry",,"Men"
2345,"LIVERSEDGE, Harry",,"Men"
2346,"PÖRHÖLÄ, Frans Wilhelmi",,"Men"
2347,"TUULOS, Vilho Immanuel",,"Men"
2348,"JANSSON, Folke",,"Men"
2349,"CUTHBERTSON, William",,"Men"
2350,"DI GENARO, Frank",,"Men"
2351,"PETERSEN, Anders",,"Men"
2352,"ELUERE, Albert Xavier",,"Men"
2353,"RAWSON, Ronald",,"Men"
2354,"PETEERSEN, Sören",,"Men"
2355,"MCKENZIE, James",,"Men"
2356,"WALKER, Clarence Leonard",,"Men"
2357,"GRAHAM, Clifford John",,"Men"
2358,"GARZENA, Edoardo",,"Men"
2359,"FRITSCH, Paul",,"Men"
2360,"GACHET, Jean",,"Men"
2361,"NEWTON, Clarence",,"Men"
2362,"MOSBERG, Samuel",,"Men"
2363,"JOHANSEN, Gotfred",,"Men"
2364,"COLBERG, Frederick William",,"Men"
2365,"SCHNEIDER, Julius Gustav Albert",,"Men"
2366,"IRELAND, Alexander",,"Men"
2367,"HERSCOVITCH, Montgomery Hart",,"Men"
2368,"MALLIN, Harry William",,"Men"
2369,"PRUD'HOMME, George Arthur",,"Men"
2370,"FRANKS, Harold",,"Men"
2371,"EAGAN, Edward",,"Men"
2372,"SÖRSDAL, Sverre",,"Men"
2373,"CANTELOUBE, Fernand",,"Men"
2374,"STENQVIST, Harry",,"Men"
2375,"KALTENBRUN, Henry Justaves",,"Men"
2376,"DE BUINNE, Albert",,"Men"
2377,"JANSSENS, Jean",,"Men"
2378,"VERCRUYSSE, André",,"Men"
2379,"WYCKMANS, Albert",,"Men"
2380,"DETREILLE, Georges",,"Men"
2381,"GOBILLOT, Marcel",,"Men"
2382,"SOUCHARD, Achille",,"Men"
2383,"LUNDBERG, Sigfrid",,"Men"
2384,"DE VRENG, Frans",,"Men"
2385,"IKELAAR, Petrus Gerardus",,"Men"
2386,"LANCE, Thomas Glasson",,"Men"
2387,"RYAN, Harry Edgar",,"Men"
2388,"SMITH, William R.",,"Men"
2389,"WALKER, James R.",,"Men"
2390,"GEORGE, Henry",,"Men"
2391,"ALDEN, Cyril Albert",,"Men"
2392,"PEETERS, Mauritius",,"Men"
2393,"GOOSEN, Harry W.",,"Men"
2394,"CARLI, Arnaldo",,"Men"
2395,"FERRARIO, Ruggero",,"Men"
2396,"GIORGETTI, Franco",,"Men"
2397,"MAGNANI, Primo",,"Men"
2398,"STEWART, William George",,"Men"
2399,"WHITE, Albert",,"Men"
2400,"LUNDBLAD, Janne",,"Men"
2401,"BONVALET, Jules",,"Men"
2402,"LINTS, Oswald G. H.",,"Men"
2403,"MISONNE, Jacques",,"Men"
2404,"MOEREMANS D'EMAUS, Roger",,"Men"
2405,"DYRSCH, Gustaf",,"Men"
2406,"LUNDSTRÖM, Age",,"Men"
2407,"MÖRNER, Helmer",,"Men"
2408,"VON BRAUN, Georg",,"Men"
2409,"ASINARI, Carlo",,"Men"
2410,"CACCIANDRA, Giulio",,"Men"
2411,"CAFFARATTI, Ettore",,"Men"
2412,"SPIGHI, Garibaldi",,"Men"
2413,"LEQUIO DI ASSABA, Tommaso",,"Men"
2414,"VALERIO, Alessandro",,"Men"
2415,"ALVISI, Alessandro",,"Men"
2416,"DE KÖNIG, Claës",,"Men"
2417,"MARTIN, Frank",,"Men"
2418,"COUMANS, André",,"Men"
2419,"DE BRIE, Thierry",,"Men"
2420,"DE GAIFFIER D'HESTROY, Hermann",,"Men"
2421,"D'OULTROMENT, Herman",,"Men"
2422,"FINET, T.",,"Men"
2423,"BOUCKAERT, T.",,"Men"
2424,"FIELD",,"Men"
2425,"GREEN, Carl",,"Men"
2426,"MÄRTENSSON, Anders",,"Men"
2427,"NILSSON, Oskar",,"Men"
2428,"VAN CAUWENBERG",,"Men"
2429,"VAN RANST",,"Men"
2430,"VAN SCHAUWBROECK",,"Men"
2431,"CAUCHY",,"Men"
2432,"SALINS",,"Men"
2433,"BUCHARD, Gustave",,"Men"
2434,"MASSARD, Armand",,"Men"
2435,"AMSON, Gaston",,"Men"
2436,"CASANOVA, Georges",,"Men"
2437,"MOREAU, Emile",,"Men"
2438,"TROMBERT, Georges",,"Men"
2439,"ABELARDO, Olivier",,"Men"
2440,"ALLOCHIO, Antonio",,"Men"
2441,"BOZZA, Tullio",,"Men"
2442,"CANOVA, Giovanni",,"Men"
2443,"CONSTANTINO, Tommaso",,"Men"
2444,"MARRAZZI, Andrea",,"Men"
2445,"NADI, Aldo",,"Men"
2446,"THAON DI REVEL, Paolo",,"Men"
2447,"URBANI, Dino",,"Men"
2448,"DE CRAECKER, Joseph",,"Men"
2449,"DE WEE, Maurice",,"Men"
2450,"GEVERS, Ernest",,"Men"
2451,"GOBLET D'AVIELLA, Félix",,"Men"
2452,"TOM, Léon",,"Men"
2453,"DUCRET, Roger François",,"Men"
2454,"CATTIAU, Philippe",,"Men"
2455,"BRECKINRIDGE, Henry Cabell",,"Men"
2456,"HONEYCUTT, Francis Webster",,"Men"
2457,"LYON, Arthur St Clair",,"Men"
2458,"RAYNER, Harold",,"Men"
2459,"SEARS, Robert",,"Men"
2460,"BALDI, Baldo",,"Men"
2461,"PULITI, Oreste",,"Men"
2462,"TERLIZZI, Rodolfo",,"Men"
2463,"BONY DE CASTELLANE, Lionel",,"Men"
2464,"GAUDIN, Lucien",,"Men"
2465,"LABATTUT, André",,"Men"
2466,"PERROT, Marcel",,"Men"
2467,"DELAUNOY, Louis Albert Armand Etienne",,"Men"
2468,"VAN DER WIEL, Jan",,"Men"
2469,"ZELDENRUST, Salomon",,"Men"
2470,"CESERANO, Frederico Secondo",,"Men"
2471,"GARGANO, Francesco",,"Men"
2472,"DE SAINT GERMAIN, Henri Marie Raoul",,"Men"
2473,"LACROIX, Jean André",,"Men"
2474,"MARGRAFF, Jean",,"Men"
2475,"MONDIELLI, Jean",,"Men"
2476,"PERRODON, Marc Marie Jean",,"Men"
2477,"BIESHAAR, Adrianus Gerardus",,"Men"
2478,"BOSSCHART, Léonard François Gérard",,"Men"
2479,"BULDER, Evert Jan",,"Men"
2480,"BULDER, Jacob Eise",,"Men"
1159,"WOOD, Harvey Jesse",,"Men"
1160,"ALLMAN-SMITH, Eric Percival",,"Men"
1161,"BROWN, Henry Joseph",,"Men"
1162,"CAMPBELL, Walter Islay",,"Men"
1163,"GRAHAM, William Ernest",,"Men"
1164,"GREGG, Richard George",,"Men"
1165,"HOLMES, Edgar Peter C.",,"Men"
1166,"KENNEDY, Robert L.",,"Men"
1167,"MURPHY, Henry Lawson",,"Men"
1168,"PETERSON, Walter E.",,"Men"
1169,"POWER, Charles F.",,"Men"
1170,"ROBINSON, Frank L.",,"Men"
1171,"LYTTON, Neville Stephen",,"Men"
1172,"GOULD, Jay",,"Men"
1173,"MILES, Eustace Hamilton",,"Men"
1174,"BRENNAN, Patrick",,"Men"
1175,"BRODERICK, John",,"Men"
1176,"CAMPBELL, George H.",,"Men"
1177,"DILLON, Angus F.",,"Men"
1178,"DIXON, Frank J.",,"Men"
1179,"DUCKETT, Richard Louis",,"Men"
1180,"FYON, J.",,"Men"
1181,"GORMAN, Thomas Patrick",,"Men"
1182,"HAMILTON, Ernest",,"Men"
1183,"HOOBIN, Henry Frank",,"Men"
1184,"MARA, A.",,"Men"
1185,"MCKERROW, Clarence D.",,"Men"
1186,"MCLEOD, D.",,"Men"
1187,"RENNIE, George H.",,"Men"
1188,"TURNBULL, Alexander T.",,"Men"
1189,"ALEXANDER, Gustav Bernhard",,"Men"
1190,"ALEXANDER, J.",,"Men"
1191,"BLOCKEY, L.",,"Men"
1192,"BUCKLAND, Gerald Frederick",,"Men"
1193,"DUTTON, E.O.",,"Men"
1194,"GILBEY, V.G.",,"Men"
1195,"HAYES, S.N.",,"Men"
1196,"JOHNSON, F.S.",,"Men"
1197,"JOHNSON, William Athelstan",,"Men"
1198,"JONES, Edward Percy",,"Men"
1199,"MARTIN, R.G.W.",,"Men"
1200,"MASON, G.",,"Men"
1201,"MASON, G.J.",,"Men"
1202,"PARKER-SMITH, J.",,"Men"
1203,"RAMSEY, H.W.",,"Men"
1204,"SCOTT, Charles Hubert",,"Men"
1205,"SHORROCKS, H.",,"Men"
1206,"WHITLEY, Normnan Henry Pownall",,"Men"
1207,"MILLER, Charles Darley",,"Men"
1208,"MILLER, George Arthur",,"Men"
1209,"NICKALLS, Patteson Wormesley",,"Men"
1210,"WILSON, Herbert Haydon",,"Men"
1211,"HARDRESS, Lloyd",,"Men"
1212,"JONES, Walter John Henry",,"Men"
1213,"MCCANN, John Paul",,"Men"
1214,"O'REILLY, Percy Philip",,"Men"
1215,"ROTHERHAM, Anthony Morgan",,"Men"
1216,"WODEHOUSE, John",,"Men"
1217,"LEAF, Henry Meredith",,"Men"
1218,"NOEL, Evan Baille",,"Men"
1219,"ASTOR, John Jacob",,"Men"
1220,"PENNELL, Vane Hungerford",,"Men"
1221,"BROWNING, Cecil",,"Men"
1222,"BURY, Edward William",,"Men"
1223,"BROUGHAM, Henry",,"Men"
1224,"DÜSKOW, Willi",,"Men"
1225,"JACKES, Norman B.",,"Men"
1226,"STAHNKE, Martin",,"Men"
1227,"TOMS, Fred P.",,"Men"
1228,"FENNING, John Reginald Keith",,"Men"
1229,"THOMSON, Gordon Lindsay",,"Men"
1230,"FAIRBAIRN, George Eric",,"Men"
1231,"VERDON, Philip",,"Men"
1232,"BALFOUR, Gordon Bruce",,"Men"
1233,"BOYLE, Richard Frederick",,"Men"
1234,"BURN, John Southerden",,"Men"
1235,"CARVER, Oswald Armitage",,"Men"
1236,"GALE, Becher Robert",,"Men"
1237,"GOLDSMITH, Henry Mills",,"Men"
1238,"JERWOOD, Frank Harold",,"Men"
1239,"KERTLAND, Douglas Edwin",,"Men"
1240,"KITCHING, Harold Edward",,"Men"
1241,"LEWIS, Walter Aiken",,"Men"
1242,"POWELL, Eric Walter",,"Men"
1243,"RIDDY, Charles",,"Men"
1244,"ROBERTSON, Irvine Geale",,"Men"
1245,"STUART, Douglas Cecil Rees",,"Men"
1246,"TAYLOR, Goeffrey Barron",,"Men"
1247,"THOMSON, Julius A.",,"Men"
1248,"WILLIAMS, Edward Gordon",,"Men"
1249,"BUCKNALL, Henry Cresswell",,"Men"
1250,"BURNELL, Charles Desborough",,"Men"
1251,"ETHERINGTON-SMITH, Raymond Broadley",,"Men"
1252,"GLADSTONE, Albert Charles",,"Men"
1253,"JOHNSTONE, Banner Carruthers",,"Men"
1254,"KELLY, Frederick Septimus",,"Men"
1255,"MACLAGAN, Gilchrist Stanley",,"Men"
1256,"NICKALLS, Guy O.",,"Men"
1257,"SANDERSON, Ronald Harcour",,"Men"
1258,"MIJS, Georges",,"Men"
1259,"MORIMONT, Marcel",,"Men"
1260,"ORBAN, Rémy",,"Men"
1261,"POMA, Rodolphe",,"Men"
1262,"TAELMAN, Oscar",,"Men"
1263,"VEIRMAN, Polydore",,"Men"
1264,"VERGUCHT, François",,"Men"
1265,"CUDMORE, Collier Robert",,"Men"
1266,"GILLAN, James Angus",,"Men"
1267,"MACKINNON, Duncan",,"Men"
1268,"SOMERS-SMITH, John Robert",,"Men"
1269,"BARKER, Harold Ross",,"Men"
1270,"FILLEUL, Philip Rowland",,"Men"
1271,"LEVICZKY, Károly",,"Men"
1272,"VON GAZA, Bernhard",,"Men"
1273,"BLACKSTAFFE, Harry Thomas",,"Men"
1274,"MCCULLOCH, Alexander",,"Men"
1275,"BARNETT, Jumbo",,"Men"
1276,"BEDE-SMITH, Frank",,"Men"
1277,"CARMICHAEL, Philipp",,"Men"
1278,"CARROLL, Daniel Brendan",,"Men"
1279,"CRAIG, Robert R.",,"Men"
1280,"GRIFFEN, Thomas",,"Men"
1281,"HICKEY, John",,"Men"
1282,"MCARTHUR, Emmanuel",,"Men"
1283,"MCCABE, Arthur J.",,"Men"
1284,"MCCUE, Patrick",,"Men"
1285,"MCKIVATT, Christopher",,"Men"
1286,"MCMURTRIE, Charles",,"Men"
1287,"MIDDLETON, Albert Sidney",,"Men"
1288,"RICHARDS, Thomas",,"Men"
1289,"RUSSELL, Charles",,"Men"
1290,"DAVEY, James",,"Men"
1291,"DEAN, L.F.",,"Men"
1292,"JACKETT, Edward John",,"Men"
1293,"JACKETT, Richard",,"Men"
1294,"JONES, E.J.",,"Men"
1295,"JOSE, J.T.",,"Men"
1296,"LAWREY, A.",,"Men"
1297,"MARSHALL, C.R.",,"Men"
1298,"SOLOMON, Bertram",,"Men"
1299,"SOLOMON, J.C Barney",,"Men"
1300,"TREGURTHA, Nicholaos",,"Men"
1301,"TREVASKIS, J.",,"Men"
1302,"WEDGE, Thomas Greenfeld",,"Men"
1303,"WILLCOCKS, A.",,"Men"
1304,"WILSON, Arthur James",,"Men"
1305,"ASPIN, John Symington",,"Men"
1306,"BUCHANAN, John",,"Men"
1307,"BUNTEN, James Clark",,"Men"
1308,"DOWNES, Arthur Drummond",,"Men"
1309,"DOWNES, John Henry",,"Men"
1310,"DUNLOP, David",,"Men"
1311,"GLEN COATS, Thomas Coats",,"Men"
1312,"MACKENZIE, John",,"Men"
1313,"MARTIN, Albert",,"Men"
1314,"TAIT, Thomas Gerald",,"Men"
1315,"ADAM, John M.",,"Men"
1316,"BAXTER, James",,"Men"
1317,"DAVIDSON, William P.",,"Men"
1318,"JELLICO, John F.",,"Men"
1319,"KENION, James G.",,"Men"
1320,"LITTLEDALE, Thomas A.R.",,"Men"
1321,"MACIVER, Cecil R.",,"Men"
1322,"MACIVER, Charles",,"Men"
1323,"MACLEOD-ROBERTSON, Charles",,"Men"
1324,"SPENCE, John F.D.",,"Men"
1325,"ARTHUS, Henri",,"Men"
1326,"POTHEAU, Louis",,"Men"
1327,"RABOT, Pierre",,"Men"
1328,"CRICHTON, Charles William Harry",,"Men"
1329,"LAWS, Gilbert Umfreville",,"Men"
1330,"MCMEEKIN, Thomas D.",,"Men"
1331,"HUYBRECHTS, Léon",,"Men"
1332,"HUYBRECHTS, Louis",,"Men"
1333,"WEEWAUTERS, Henri",,"Men"
1334,"BINGLEY, Norman",,"Men"
1335,"DIXON, Richard Travers",,"Men"
1336,"RIVETT-CARNAC, Charles James",,"Men"
1337,"RIVETT-CARNAC, Frances Clytie",,"Men"
1338,"HIMLOKE, Philipp",,"Men"
1339,"HUGHES, Collingwood Alfred",,"Men"
1340,"HUGHES, Saint John Frederick",,"Men"
1341,"RATSEY, George Ernest",,"Men"
1342,"WARD, William Dudley",,"Men"
1343,"CAMPBELL, Charles Ralph",,"Men"
1344,"COCHRANE, Blair Onslow",,"Men"
1345,"RHODES, John Eastwood",,"Men"
1346,"SUTTON, Henry Cecil",,"Men"
1347,"WOOD, Arthur Nicholas Lindsay",,"Men"
1348,"HELLSTRÖM, Carl Ludwig",,"Men"
1349,"SANDBERG, Erik",,"Men"
1350,"THORMÄHLEN, Edmund",,"Men"
1351,"WALLERIUS, Eric G.",,"Men"
1352,"WALLIN, Harald",,"Men"
1353,"BLOOD, Maurice",,"Men"
1354,"MILNER, Joshua Kearney",,"Men"
1355,"CASEY, Kellog Kennon Venable",,"Men"
1356,"SWAHN, Oscar",,"Men"
1357,"WINANS, Walter",,"Men"
1358,"RANKEN, Ted",,"Men"
1359,"ROGERS, Alexander Elliott",,"Men"
1360,"KNÖPPEL, Arvid",,"Men"
1361,"ROSELL, Ernest Oscar",,"Men"
1362,"SWAHN, Alfred",,"Men"
1363,"ELLICOTT, Walter",,"Men"
1364,"LANE-JOYNT, William R.",,"Men"
1365,"NIX, Charles George Ashburn",,"Men"
1366,"AMOORE, Edward John",,"Men"
1367,"STYLES, William Kensett",,"Men"
1368,"HAWKINS, Harold I.",,"Men"
1369,"MARSDEN, William B.",,"Men"
1370,"FLEMING, John Francis",,"Men"
1371,"MATTHEWS, Michael K.",,"Men"
1372,"SAETHER, Olaf",,"Men"
1373,"HELGERUD, Albert",,"Men"
4052,"BORJAS, René",,"Men"
4053,"CAMPOLO, Antonio",,"Men"
4054,"CANAVESI, Adhemar",,"Men"
4055,"CASTRO, Hector",,"Men"
4056,"FERNANDEZ, Lorenzo",,"Men"
4057,"FIGUEROA, Roberto",,"Men"
4058,"GESTIDO, Alvaro",,"Men"
4059,"MELOGNO, A.",,"Men"
4060,"PIRIZ, Juan",,"Men"
4061,"TEJERA, D.",,"Men"
4062,"BIDOGLIO, Ludovico",,"Men"
4063,"BOSIO, Angel",,"Men"
4064,"CALANDRA, Saul H.",,"Men"
4065,"CARRICABERRY, Alfredo D.",,"Men"
4066,"CHERRO, Roberto",,"Men"
4067,"DIAZ, Octavio J.",,"Men"
4068,"EVARISTO, J.",,"Men"
4069,"FERREIRA, Manuel",,"Men"
4070,"GAINZARAIN, Enrique",,"Men"
4071,"GOMEZ, S. N.",,"Men"
4072,"HELMAN, A.",,"Men"
4073,"MEDICI, Angel Segundo",,"Men"
4074,"MONTI, Luis Felipe",,"Men"
4075,"OCHOA, P.",,"Men"
4076,"ORLANDINI, Rodolfo",,"Men"
4077,"ORSI, Raimundo B.",,"Men"
4078,"PATERNOSTER, Fernando",,"Men"
4079,"PERDUCCA, Feliciano Angel",,"Men"
4080,"PERINETTI, N.",,"Men"
4081,"TARASCONI, Domingo Alberto",,"Men"
4082,"WEIHMULLER, L. F.",,"Men"
4083,"ZUMELZU, A. B.",,"Men"
4084,"MACK, Eugen",,"Men"
4085,"NERI, Romeo",,"Men"
4086,"HÄNGGI, Hermann",,"Men"
4087,"PRIMOZIC, Josip",,"Men"
4088,"SAVOLAINEN, Heikki",,"Men"
4089,"LOFFLER, Emanuel",,"Men"
4090,"ANTOSIEWIC, Eduard",,"Men"
4091,"CIOTTI, Dragutin",,"Men"
4092,"DERGANC, Stane",,"Men"
4093,"GREGORKA, Boris",,"Men"
4094,"MALEJ, Anton",,"Men"
4095,"PORENTA, Ivan",,"Men"
4096,"STEINEMANN, Eduard",,"Men"
4097,"WEZEL, Melchior",,"Men"
4098,"EFFENBERGER, Josef",,"Men"
4099,"GAJDOS, Jan",,"Men"
4100,"TIKAL, Ladislav",,"Men"
4101,"VESELY, Vaclav",,"Men"
4102,"BROADBENT, Annie",,"Women"
4103,"DESMOND, Lucy",,"Women"
4104,"HARTLEY, Margaret B.",,"Women"
4105,"JAGGER, Amy C.",,"Women"
4106,"JUDD, Isobel M. R.",,"Women"
4107,"KITE, Jessie T.",,"Women"
4108,"MOREMAN, Marjorie",,"Women"
4109,"PICKLES, Edith Carrie",,"Women"
4110,"SEYMOUR, Ethel",,"Women"
4111,"SMITH, Ada",,"Women"
4112,"SMITH, Hilda",,"Women"
4113,"WOODS, Doris",,"Women"
4114,"AGSTERIBBE, Estella",,"Women"
4115,"BURGERHOF, Petronella",,"Women"
4116,"DE LEVIE, Elka",,"Women"
4117,"NORDHEIM, Helena",,"Women"
4118,"POLAK, Ans",,"Women"
4119,"SIMONS, Jud",,"Women"
4120,"STELMA, Jacoba Cornelia",,"Women"
4121,"VAN DEN BERG, Jacomina",,"Women"
4122,"VAN DEN BOS, Alida Johanna",,"Women"
4123,"VAN DER VEGT, Anna Maria",,"Women"
4124,"VAN RANDWIJK, Petronella Phillemina Johanna",,"Women"
4125,"VAN RUMT, Hendrika Alida",,"Women"
4126,"AMBROSETTI, Bianca",,"Women"
4127,"GIANONI, Lavinia",,"Women"
4128,"GIAVOTTI, Luigina",,"Women"
4129,"GIORGI, Virginia",,"Women"
4130,"MALABARBA, Germana",,"Women"
4131,"MARANGONI, Clara",,"Women"
4132,"PERVERSI, Luigina",,"Women"
4133,"PIZZAVINI, Diana",,"Women"
4134,"TANZINI, Luisa",,"Women"
4135,"TRONCONI, Carolina",,"Women"
4136,"VERCESI, Ines",,"Women"
4137,"VITTADINI, Rita",,"Women"
4138,"BOCHE, Bruno",,"Men"
4139,"BRUNNER, Georg",,"Men"
4140,"FÖRSTENDORF, Heinz",,"Men"
4141,"FRANZKOWIAK, Erwin",,"Men"
4142,"FREYBERG, Werner",,"Men"
4143,"HAAG, Theodor",,"Men"
4144,"HAUSSMANN, Hans Heinrich",,"Men"
4145,"HAVERBECK, Kurt",,"Men"
4146,"HEYMANN, Aribert",,"Men"
4147,"HOBEIN, Herbert",,"Men"
4148,"HORN, Fritz",,"Men"
4149,"IRMER, Karl-Heinz",,"Men"
4150,"KEMMER, Herbert",,"Men"
4151,"LINCKE, F.",,"Men"
4152,"MÜLLER, Herbert",,"Men"
4153,"PROFT, Werner",,"Men"
4154,"SCHÄFER, H.",,"Men"
4155,"STRANTZEN, Gerd",,"Men"
4156,"WEISS, Kurt",,"Men"
4157,"WOLLNER, Rolf",,"Men"
4158,"WÖLTJE, Heinz",,"Men"
4159,"ZANDER, Erich",,"Men"
4160,"ALLEN, Richard James",,"Men"
4161,"CHAND, Dyan",,"Men"
4162,"GATELEY, Maurice A.",,"Men"
4163,"GILL, K. S.",,"Men"
4164,"GOODSIR-CULLEN, William John",,"Men"
4165,"HAMMOND, Leslie Charles",,"Men"
4166,"KHAN, Feroze Uddin",,"Men"
4167,"MARTHINS, George E.",,"Men"
4168,"NORRIS, Rex A.",,"Men"
4169,"PINNIGER, Broome Eric",,"Men"
4170,"ROCQUE, Michael E.",,"Men"
4171,"SEAMAN, Frederic S.",,"Men"
4172,"SHAUKAT, Ali",,"Men"
4173,"SINGH, Jaipal",,"Men"
4174,"YUSUF, Sayed Mohamed",,"Men"
4175,"ANKERMAN, Jan Geert",,"Men"
4176,"BRAND, Johannes Willem",,"Men"
4177,"DE WAAL, Reindert Berend Jan",,"Men"
4178,"DUSON, Emiel Paulus Josef",,"Men"
4179,"HARDEBECK, C. J. J.",,"Men"
4180,"HUBRECHT, T. F.",,"Men"
4181,"JANNINK, Gerrit Jan Arnold",,"Men"
4182,"KATTE, Adriaan Johan Louis",,"Men"
4183,"KOP, August Johannes",,"Men"
4184,"LEEMBRUGGEN, G.",,"Men"
4185,"MANGELAAR MEERTENS, H. J. L.",,"Men"
4186,"MULLER V. CZERNICKI, O. F.",,"Men"
4187,"TRESLING, Albert Willem",,"Men"
4188,"VAN CITTERS, W. J.",,"Men"
4189,"VAN DE ROVAERT, Paulus",,"Men"
4190,"VAN DER HAGEN, C. J.",,"Men"
4191,"VAN DER VEEN, Robert",,"Men"
4192,"VAN LIEROP, Antoine Robert",,"Men"
4193,"VAN TIENHOVEN VAN DEN BOGAARD, J. J.",,"Men"
4194,"VAN VOORST VAN BEEST, J. M.",,"Men"
4195,"VISSER 'T HOOFT, Hendrik Philip",,"Men"
4196,"WENTHOLT, N.",,"Men"
4197,"KAHL, Helmut",,"Men"
4198,"THOFELT, Sven",,"Men"
4199,"MCDOWELL, Paul L.",,"Men"
4200,"SCHMITT, John Victor",,"Men"
4201,"MÖSCHTER, Kurt",,"Men"
4202,"MÜLLER, Bruno",,"Men"
4203,"NISBET, Robert Archibald",,"Men"
4204,"O'BRIEN, Terence Noel",,"Men"
4205,"FLESSL, Viktor",,"Men"
4206,"LOSERT, Leo",,"Men"
4207,"MCILVAINE, Charles Joseph",,"Men"
4208,"GUEST, John Schofield",,"Men"
4209,"WRIGHT JR., Joseph William",,"Men"
4210,"DONNELLY, John Henry",,"Men"
4211,"FIDDES, Frank James",,"Men"
4212,"HAND, John L.",,"Men"
4213,"HEDGES, Frederick Charles",,"Men"
4214,"MEECH, Athol Charles",,"Men"
4215,"MURDOCH, Jack L.",,"Men"
4216,"NORRIS, Charles Edgar",,"Men"
4217,"RICHARDSON, Herbert Trenchard",,"Men"
4218,"ROSS, William M.",,"Men"
4219,"BLESSING, Donald F.",,"Men"
4220,"BRINCK, John Manning",,"Men"
4221,"CALDWELL, Hubert Aspinwall",,"Men"
4222,"DALLY, William Morris",,"Men"
4223,"DONLON, Peter Dwight",,"Men"
4224,"FREDERICK, Francis Harland",,"Men"
4225,"STALDER, Marvin Frederick",,"Men"
4226,"THOMPSON, William G.",,"Men"
4227,"WORKMAN, James Theodore",,"Men"
4228,"BADCOCK, John Charles",,"Men"
4229,"GOLLAN, Donald Herbert Louis",,"Men"
4230,"HAMILTON, James Hamish",,"Men"
4231,"KILLICK, G. Cecil",,"Men"
4232,"LANE, Harold Mansfield",,"Men"
4233,"SULLEY, Arthur Lindsay",,"Men"
4234,"WEST, Harold E.",,"Men"
4235,"BONADE, Umberto",,"Men"
4236,"FRESCHI, Pietro",,"Men"
4237,"GENNARI, Paolo",,"Men"
4238,"ROSSI, Cesare",,"Men"
4239,"BEESLY, Richard",,"Men"
4240,"BEVAN, Edward Vaughan",,"Men"
4241,"LANDER, John Gerard Heath",,"Men"
4242,"WARRINER, Michael Henry",,"Men"
4243,"BAYER, Ernest Henry",,"Men"
4244,"HEALIS, George",,"Men"
4245,"KARLE, Charles G.",,"Men"
4246,"MILLER, William G.",,"Men"
4247,"BIRKHOLZ, Leszek Leon",,"Men"
4248,"BRONIKOWSKI, Franciszek",,"Men"
4249,"DREWEK, Boleslaw",,"Men"
4250,"JANKOWSKI, Edmund",,"Men"
4251,"ORMANOWSKI, Bernard",,"Men"
4252,"D, Giliante",,"Men"
4253,"DELISE, Giovanni",,"Men"
4254,"PERENTIN, Valerio",,"Men"
4255,"PETRONIO, Renato",,"Men"
4256,"VITTORI, Nicolo",,"Men"
4257,"BÖSCH, Fritz",,"Men"
4258,"BUCHER, Otto",,"Men"
4259,"HAAS, Ernst",,"Men"
4260,"MEYER, Joseph",,"Men"
4261,"SCHWEGLER, Karl",,"Men"
4262,"ANTHONY, Georges",,"Men"
4263,"DE CONINCK, François",,"Men"
4264,"FLAMENT, Léon",,"Men"
4265,"BOURQUIN, Hans",,"Men"
4266,"SCHÖCHLIN, Hans W.",,"Men"
4267,"SCHÖCHLIN, Karl F.",,"Men"
4268,"MARCELLE, Armand",,"Men"
4269,"MARCELLE, Edouard",,"Men"
4270,"PRÉAUX, Henri",,"Men"
4271,"COLLET, Theodore David Anthony",,"Men"
4272,"PEARCE, Henry Robert",,"Men"
4273,"BROMAN, B.",,"Men"
4274,"THORELL, Sven",,"Men"
4275,"FAEHLMANN, A.",,"Men"
4276,"FAEHLMANN, G.",,"Men"
4277,"VOGDT, E.",,"Men"
4278,"VON WIREN, W.",,"Men"
4279,"WEKSCHIN, N.",,"Men"
4280,"ANKER, E.",,"Men"
4281,"BRYHN, H.P.",,"Men"
4282,"CROWN PRINCE OLAV, H.R.H.",,"Men"
4283,"HOY-PETERSEN",,"Men"
4284,"LINCK, S.",,"Men"
4285,"MOELLER, Edmund Otto Jr.",,"Men"
4286,"SCHLÜTTER, P.",,"Men"
4287,"HAMMAR, Clarence",,"Men"
4288,"SANDBLOM, C.G.",,"Men"
4289,"SANDBLOM, J.N.",,"Men"
4290,"SANDBLOM, J.P.",,"Men"
4291,"TOERSLEFF, O.W.F.",,"Men"
4292,"DE VRIES LENTSCH JR., Willem",,"Men"
4293,"DE WIT, M.",,"Men"
4294,"DOEDES, L.",,"Men"
4295,"KERSKEN, H.",,"Men"
4296,"VAN HOOLWERFF, J.C.",,"Men"
4297,"VAN STAVEREN, C.",,"Men"
4298,"HERIOT, Virginie",,"Women"
4299,"WÖLPERT, Hans",,"Men"
