year,aid,medal,eid,dname
1996,16245,Bronze,20052,Baseball
1996,16246,Bronze,20052,Baseball
1996,16247,Bronze,20052,Baseball
1996,16248,Bronze,20052,Baseball
1996,16249,Bronze,20052,Baseball
1996,16250,Bronze,20052,Baseball
1996,16251,Bronze,20052,Baseball
1996,16252,Bronze,20052,Baseball
1996,16253,Bronze,20052,Baseball
1996,16254,Bronze,20052,Baseball
1996,16255,Bronze,20052,Baseball
1996,16256,Bronze,20052,Baseball
1996,16257,Bronze,20052,Baseball
1996,16258,Bronze,20052,Baseball
1996,16259,Bronze,20052,Baseball
1996,16260,Bronze,20052,Baseball
1996,16261,Bronze,20052,Baseball
1996,16262,Bronze,20052,Baseball
1996,16263,Bronze,20052,Baseball
1996,14992,Gold,20052,Baseball
1996,16264,Gold,20052,Baseball
1996,16265,Gold,20052,Baseball
1996,14996,Gold,20052,Baseball
1996,16266,Gold,20052,Baseball
1996,15000,Gold,20052,Baseball
1996,16267,Gold,20052,Baseball
1996,15001,Gold,20052,Baseball
1996,16268,Gold,20052,Baseball
1996,15002,Gold,20052,Baseball
1996,16269,Gold,20052,Baseball
1996,16270,Gold,20052,Baseball
1996,16271,Gold,20052,Baseball
1996,15005,Gold,20052,Baseball
1996,15006,Gold,20052,Baseball
1996,16272,Gold,20052,Baseball
1996,16273,Gold,20052,Baseball
1996,16274,Gold,20052,Baseball
1996,15008,Gold,20052,Baseball
1996,15011,Gold,20052,Baseball
1996,16275,Silver,20052,Baseball
1996,16276,Silver,20052,Baseball
1996,16277,Silver,20052,Baseball
1996,16278,Silver,20052,Baseball
1996,16279,Silver,20052,Baseball
1996,16280,Silver,20052,Baseball
1996,16281,Silver,20052,Baseball
1996,16282,Silver,20052,Baseball
1996,16283,Silver,20052,Baseball
1996,16284,Silver,20052,Baseball
1996,16285,Silver,20052,Baseball
1996,16286,Silver,20052,Baseball
1996,16287,Silver,20052,Baseball
1996,16288,Silver,20052,Baseball
1996,16289,Silver,20052,Baseball
1996,16290,Silver,20052,Baseball
1996,16291,Silver,20052,Baseball
1996,14985,Silver,20052,Baseball
1996,16292,Silver,20052,Baseball
1996,16293,Silver,20052,Baseball
1996,15035,Bronze,6538,Basketball
1996,16294,Bronze,6538,Basketball
1996,15037,Bronze,6538,Basketball
1996,13792,Bronze,6538,Basketball
1996,16295,Bronze,6538,Basketball
1996,15039,Bronze,6538,Basketball
1996,16296,Bronze,6538,Basketball
1996,13796,Bronze,6538,Basketball
1996,16297,Bronze,6538,Basketball
1996,16298,Bronze,6538,Basketball
1996,16299,Bronze,6538,Basketball
1996,16300,Bronze,6538,Basketball
1996,15042,Gold,6538,Basketball
1996,16301,Gold,6538,Basketball
1996,16302,Gold,6538,Basketball
1996,15047,Gold,6538,Basketball
1996,16303,Gold,6538,Basketball
1996,16304,Gold,6538,Basketball
1996,16305,Gold,6538,Basketball
1996,16306,Gold,6538,Basketball
1996,15048,Gold,6538,Basketball
1996,13786,Gold,6538,Basketball
1996,13787,Gold,6538,Basketball
1996,15049,Gold,6538,Basketball
1996,16307,Silver,6538,Basketball
1996,16308,Silver,6538,Basketball
1996,16309,Silver,6538,Basketball
1996,13803,Silver,6538,Basketball
1996,16310,Silver,6538,Basketball
1996,16311,Silver,6538,Basketball
1996,16312,Silver,6538,Basketball
1996,13806,Silver,6538,Basketball
1996,16313,Silver,6538,Basketball
1996,16314,Silver,6538,Basketball
1996,16315,Silver,6538,Basketball
1996,16316,Silver,6538,Basketball
1996,16317,Bronze,6538,Basketball
1996,16318,Bronze,6538,Basketball
1996,16319,Bronze,6538,Basketball
1996,16320,Bronze,6538,Basketball
1996,16321,Bronze,6538,Basketball
1996,16322,Bronze,6538,Basketball
1996,16323,Bronze,6538,Basketball
1996,16324,Bronze,6538,Basketball
1996,16325,Bronze,6538,Basketball
1996,16326,Bronze,6538,Basketball
1996,16327,Bronze,6538,Basketball
1996,16328,Bronze,6538,Basketball
1996,16329,Gold,6538,Basketball
1996,16330,Gold,6538,Basketball
1996,12638,Gold,6538,Basketball
1996,16331,Gold,6538,Basketball
1996,16332,Gold,6538,Basketball
1996,16333,Gold,6538,Basketball
1996,13830,Gold,6538,Basketball
1996,16334,Gold,6538,Basketball
1996,16335,Gold,6538,Basketball
1996,16336,Gold,6538,Basketball
1996,16337,Gold,6538,Basketball
1996,16338,Gold,6538,Basketball
1996,16339,Silver,6538,Basketball
1996,16340,Silver,6538,Basketball
1996,16341,Silver,6538,Basketball
1996,16342,Silver,6538,Basketball
1996,16343,Silver,6538,Basketball
1996,16344,Silver,6538,Basketball
1996,16345,Silver,6538,Basketball
1996,16346,Silver,6538,Basketball
1996,16347,Silver,6538,Basketball
1996,16348,Silver,6538,Basketball
1996,16349,Silver,6538,Basketball
1996,16350,Silver,6538,Basketball
1996,16351,Bronze,12033,Boxing
1996,16352,Bronze,12033,Boxing
1996,15086,Gold,12033,Boxing
1996,16353,Silver,12033,Boxing
1996,16354,Bronze,17028,Boxing
1996,16355,Bronze,17028,Boxing
1996,16356,Gold,17028,Boxing
1996,16357,Silver,17028,Boxing
1996,16358,Bronze,12041,Boxing
1996,16359,Bronze,12041,Boxing
1996,16360,Gold,12041,Boxing
1996,16361,Silver,12041,Boxing
1996,16362,Bronze,7468,Boxing
1996,16363,Bronze,7468,Boxing
1996,12293,Gold,7468,Boxing
1996,16364,Silver,7468,Boxing
1996,16365,Bronze,8293,Boxing
1996,16366,Bronze,8293,Boxing
1996,16367,Gold,8293,Boxing
1996,16368,Silver,8293,Boxing
1996,16369,Bronze,8297,Boxing
1996,15105,Bronze,8297,Boxing
1996,15099,Gold,8297,Boxing
1996,16370,Silver,8297,Boxing
1996,16371,Bronze,8301,Boxing
1996,16372,Bronze,8301,Boxing
1996,15107,Gold,8301,Boxing
1996,16373,Silver,8301,Boxing
1996,16374,Bronze,8305,Boxing
1996,16375,Bronze,8305,Boxing
1996,16376,Gold,8305,Boxing
1996,15112,Silver,8305,Boxing
1996,16377,Bronze,8309,Boxing
1996,16378,Bronze,8309,Boxing
1996,16379,Gold,8309,Boxing
1996,16380,Silver,8309,Boxing
1996,16381,Bronze,8313,Boxing
1996,16382,Bronze,8313,Boxing
1996,16383,Gold,8313,Boxing
1996,16384,Silver,8313,Boxing
1996,16385,Bronze,8317,Boxing
1996,16386,Bronze,8317,Boxing
1996,16387,Gold,8317,Boxing
1996,15118,Silver,8317,Boxing
1996,16388,Bronze,17068,Boxing
1996,16389,Bronze,17068,Boxing
1996,15126,Gold,17068,Boxing
1996,16390,Silver,17068,Boxing
1996,15128,Bronze,6596,Canoe / Kayak F
1996,16391,Gold,6596,Canoe / Kayak F
1996,13893,Silver,6596,Canoe / Kayak F
1996,16392,Bronze,14332,Canoe / Kayak F
1996,16391,Gold,14332,Canoe / Kayak F
1996,16393,Silver,14332,Canoe / Kayak F
1996,16394,Bronze,6605,Canoe / Kayak F
1996,16395,Bronze,6605,Canoe / Kayak F
1996,16396,Gold,6605,Canoe / Kayak F
1996,16397,Gold,6605,Canoe / Kayak F
1996,16398,Silver,6605,Canoe / Kayak F
1996,16399,Silver,6605,Canoe / Kayak F
1996,16400,Bronze,14341,Canoe / Kayak F
1996,16401,Bronze,14341,Canoe / Kayak F
1996,16394,Gold,14341,Canoe / Kayak F
1996,16395,Gold,14341,Canoe / Kayak F
1996,13899,Silver,14341,Canoe / Kayak F
1996,13900,Silver,14341,Canoe / Kayak F
1996,15136,Bronze,6623,Canoe / Kayak F
1996,15137,Gold,6623,Canoe / Kayak F
1996,16402,Silver,6623,Canoe / Kayak F
1996,16403,Bronze,7510,Canoe / Kayak F
1996,15146,Gold,7510,Canoe / Kayak F
1996,15137,Silver,7510,Canoe / Kayak F
1996,12732,Bronze,7510,Canoe / Kayak F
1996,13930,Gold,7510,Canoe / Kayak F
1996,16404,Silver,7510,Canoe / Kayak F
1996,16405,Bronze,6632,Canoe / Kayak F
1996,16406,Bronze,6632,Canoe / Kayak F
1996,15146,Gold,6632,Canoe / Kayak F
1996,16407,Gold,6632,Canoe / Kayak F
1996,13921,Silver,6632,Canoe / Kayak F
1996,15142,Silver,6632,Canoe / Kayak F
1996,16408,Bronze,10159,Canoe / Kayak F
1996,16409,Bronze,10159,Canoe / Kayak F
1996,13921,Gold,10159,Canoe / Kayak F
1996,15142,Gold,10159,Canoe / Kayak F
1996,16402,Silver,10159,Canoe / Kayak F
1996,16407,Silver,10159,Canoe / Kayak F
1996,15163,Bronze,10159,Canoe / Kayak F
1996,16410,Bronze,10159,Canoe / Kayak F
1996,12723,Gold,10159,Canoe / Kayak F
1996,15151,Gold,10159,Canoe / Kayak F
1996,11610,Silver,10159,Canoe / Kayak F
1996,13927,Silver,10159,Canoe / Kayak F
1996,16411,Bronze,11058,Canoe / Kayak F
1996,16412,Bronze,11058,Canoe / Kayak F
1996,16413,Bronze,11058,Canoe / Kayak F
1996,16414,Bronze,11058,Canoe / Kayak F
1996,16415,Gold,11058,Canoe / Kayak F
1996,15156,Gold,11058,Canoe / Kayak F
1996,16416,Gold,11058,Canoe / Kayak F
1996,16417,Gold,11058,Canoe / Kayak F
1996,16418,Silver,11058,Canoe / Kayak F
1996,13914,Silver,11058,Canoe / Kayak F
1996,16419,Silver,11058,Canoe / Kayak F
1996,16420,Silver,11058,Canoe / Kayak F
1996,12723,Bronze,17129,Canoe / Kayak F
1996,16421,Bronze,17129,Canoe / Kayak F
1996,12733,Bronze,17129,Canoe / Kayak F
1996,15161,Bronze,17129,Canoe / Kayak F
1996,11610,Gold,17129,Canoe / Kayak F
1996,16422,Gold,17129,Canoe / Kayak F
1996,13927,Gold,17129,Canoe / Kayak F
1996,16423,Gold,17129,Canoe / Kayak F
1996,16424,Silver,17129,Canoe / Kayak F
1996,16425,Silver,17129,Canoe / Kayak F
1996,16426,Silver,17129,Canoe / Kayak F
1996,16427,Silver,17129,Canoe / Kayak F
1996,16428,Bronze,13168,Canoe / Kayak S
1996,16429,Gold,13168,Canoe / Kayak S
1996,15165,Silver,13168,Canoe / Kayak S
1996,16430,Bronze,13171,Canoe / Kayak S
1996,16431,Bronze,13171,Canoe / Kayak S
1996,15167,Gold,13171,Canoe / Kayak S
1996,15168,Gold,13171,Canoe / Kayak S
1996,15171,Silver,13171,Canoe / Kayak S
1996,15172,Silver,13171,Canoe / Kayak S
1996,16432,Bronze,13177,Canoe / Kayak S
1996,16433,Gold,13177,Canoe / Kayak S
1996,16434,Silver,13177,Canoe / Kayak S
1996,16435,Bronze,13177,Canoe / Kayak S
1996,16436,Gold,13177,Canoe / Kayak S
1996,15176,Silver,13177,Canoe / Kayak S
1996,16437,Bronze,49,Cycling Road
1996,16438,Gold,49,Cycling Road
1996,16439,Silver,49,Cycling Road
1996,16440,Bronze,49,Cycling Road
1996,15183,Gold,49,Cycling Road
1996,16441,Silver,49,Cycling Road
1996,15199,Bronze,2143,Cycling Road
1996,16442,Gold,2143,Cycling Road
1996,16443,Silver,2143,Cycling Road
1996,16440,Bronze,2143,Cycling Road
1996,16444,Gold,2143,Cycling Road
1996,15183,Silver,2143,Cycling Road
1996,16445,Bronze,59,Cycling Track
1996,16446,Gold,59,Cycling Track
1996,15195,Silver,59,Cycling Track
1996,16447,Bronze,11094,Cycling Track
1996,16448,Gold,11094,Cycling Track
1996,16449,Silver,11094,Cycling Track
1996,16450,Bronze,20340,Cycling Track
1996,16451,Gold,20340,Cycling Track
1996,16452,Silver,20340,Cycling Track
1996,15219,Bronze,17165,Cycling Track
1996,16453,Gold,17165,Cycling Track
1996,16454,Silver,17165,Cycling Track
1996,16455,Bronze,22081,Cycling Track
1996,16456,Gold,22081,Cycling Track
1996,15205,Silver,22081,Cycling Track
1996,15205,Bronze,18657,Cycling Track
1996,16457,Gold,18657,Cycling Track
1996,16458,Silver,18657,Cycling Track
1996,12771,Bronze,62,Cycling Track
1996,15207,Gold,62,Cycling Track
1996,16459,Silver,62,Cycling Track
1996,15217,Bronze,3158,Cycling Track
1996,16447,Bronze,3158,Cycling Track
1996,15219,Bronze,3158,Cycling Track
1996,16460,Bronze,3158,Cycling Track
1996,12787,Bronze,3158,Cycling Track
1996,16461,Gold,3158,Cycling Track
1996,16449,Gold,3158,Cycling Track
1996,16462,Gold,3158,Cycling Track
1996,16463,Gold,3158,Cycling Track
1996,16464,Silver,3158,Cycling Track
1996,16465,Silver,3158,Cycling Track
1996,8139,Silver,3158,Cycling Track
1996,16466,Silver,3158,Cycling Track
1996,16467,Bronze,22103,Mountain Bike
1996,16468,Gold,22103,Mountain Bike
1996,16469,Silver,22103,Mountain Bike
1996,16470,Bronze,22103,Mountain Bike
1996,16471,Gold,22103,Mountain Bike
1996,16472,Silver,22103,Mountain Bike
1996,16473,Bronze,352,Dressage
1996,15221,Gold,352,Dressage
1996,15229,Silver,352,Dressage
1996,15222,Bronze,938,Dressage
1996,16474,Bronze,938,Dressage
1996,15220,Gold,938,Dressage
1996,16475,Gold,938,Dressage
1996,16473,Silver,938,Dressage
1996,16476,Bronze,938,Dressage
1996,16477,Bronze,938,Dressage
1996,13980,Gold,938,Dressage
1996,15221,Gold,938,Dressage
1996,15226,Silver,938,Dressage
1996,16478,Silver,938,Dressage
1996,15229,Silver,938,Dressage
1996,15230,Gold,352,Eventing
1996,16479,Bronze,352,Eventing
1996,16480,Silver,352,Eventing
1996,16481,Bronze,938,Eventing
1996,15235,Bronze,938,Eventing
1996,15230,Bronze,938,Eventing
1996,16482,Gold,938,Eventing
1996,15234,Gold,938,Eventing
1996,9846,Silver,938,Eventing
1996,16483,Silver,938,Eventing
1996,15237,Bronze,938,Eventing
1996,15236,Gold,938,Eventing
1996,16484,Gold,938,Eventing
1996,16485,Silver,938,Eventing
1996,16486,Silver,938,Eventing
1996,16487,Gold,352,Jumping
1996,16488,Silver,352,Jumping
1996,16489,Bronze,352,Jumping
1996,16490,Bronze,938,Jumping
1996,16491,Bronze,938,Jumping
1996,16492,Bronze,938,Jumping
1996,16493,Bronze,938,Jumping
1996,13994,Gold,938,Jumping
1996,16487,Gold,938,Jumping
1996,16494,Gold,938,Jumping
1996,12817,Gold,938,Jumping
1996,16495,Silver,938,Jumping
1996,16496,Silver,938,Jumping
1996,12822,Silver,938,Jumping
1996,13998,Silver,938,Jumping
1996,16497,Bronze,358,Fencing
1996,16498,Gold,358,Fencing
1996,16499,Silver,358,Fencing
1996,16500,Bronze,358,Fencing
1996,16501,Gold,358,Fencing
1996,16502,Silver,358,Fencing
1996,12833,Bronze,1333,Fencing
1996,16503,Bronze,1333,Fencing
1996,14006,Bronze,1333,Fencing
1996,12826,Gold,1333,Fencing
1996,12829,Gold,1333,Fencing
1996,16504,Gold,1333,Fencing
1996,16498,Silver,1333,Fencing
1996,14001,Silver,1333,Fencing
1996,15251,Silver,1333,Fencing
1996,16505,Bronze,1333,Fencing
1996,16506,Bronze,1333,Fencing
1996,16507,Bronze,1333,Fencing
1996,16502,Gold,1333,Fencing
1996,16501,Gold,1333,Fencing
1996,16508,Gold,1333,Fencing
1996,16509,Silver,1333,Fencing
1996,16510,Silver,1333,Fencing
1996,14029,Silver,1333,Fencing
1996,16511,Bronze,65,Fencing
1996,16512,Gold,65,Fencing
1996,16513,Silver,65,Fencing
1996,15262,Bronze,65,Fencing
1996,15274,Gold,65,Fencing
1996,16514,Silver,65,Fencing
1996,15273,Bronze,865,Fencing
1996,15259,Bronze,865,Fencing
1996,16515,Bronze,865,Fencing
1996,14019,Gold,865,Fencing
1996,16516,Gold,865,Fencing
1996,16517,Gold,865,Fencing
1996,15264,Silver,865,Fencing
1996,15265,Silver,865,Fencing
1996,15267,Silver,865,Fencing
1996,14010,Bronze,865,Fencing
1996,14009,Bronze,865,Fencing
1996,12858,Bronze,865,Fencing
1996,14026,Gold,865,Fencing
1996,15262,Gold,865,Fencing
1996,16514,Gold,865,Fencing
1996,15274,Silver,865,Fencing
1996,16518,Silver,865,Fencing
1996,15277,Silver,865,Fencing
1996,16519,Bronze,70,Fencing
1996,15285,Gold,70,Fencing
1996,16520,Silver,70,Fencing
1996,16521,Bronze,1349,Fencing
1996,16522,Bronze,1349,Fencing
1996,16523,Bronze,1349,Fencing
1996,16520,Gold,1349,Fencing
1996,15284,Gold,1349,Fencing
1996,15285,Gold,1349,Fencing
1996,15287,Silver,1349,Fencing
1996,16524,Silver,1349,Fencing
1996,14034,Silver,1349,Fencing
1996,16525,Bronze,379,Football
1996,16526,Bronze,379,Football
1996,16527,Bronze,379,Football
1996,14082,Bronze,379,Football
1996,16528,Bronze,379,Football
1996,16529,Bronze,379,Football
1996,16530,Bronze,379,Football
1996,16531,Bronze,379,Football
1996,16532,Bronze,379,Football
1996,16533,Bronze,379,Football
1996,16534,Bronze,379,Football
1996,16535,Bronze,379,Football
1996,16536,Bronze,379,Football
1996,16537,Bronze,379,Football
1996,16538,Bronze,379,Football
1996,16539,Bronze,379,Football
1996,16540,Bronze,379,Football
1996,16541,Bronze,379,Football
1996,16542,Gold,379,Football
1996,16543,Gold,379,Football
1996,16544,Gold,379,Football
1996,16545,Gold,379,Football
1996,16546,Gold,379,Football
1996,16547,Gold,379,Football
1996,16548,Gold,379,Football
1996,16549,Gold,379,Football
1996,16550,Gold,379,Football
1996,16551,Gold,379,Football
1996,16552,Gold,379,Football
1996,16553,Gold,379,Football
1996,16554,Gold,379,Football
1996,16555,Gold,379,Football
1996,16556,Gold,379,Football
1996,16557,Gold,379,Football
1996,16558,Gold,379,Football
1996,16559,Gold,379,Football
1996,16560,Silver,379,Football
1996,16561,Silver,379,Football
1996,16562,Silver,379,Football
1996,16563,Silver,379,Football
1996,16564,Silver,379,Football
1996,16565,Silver,379,Football
1996,16566,Silver,379,Football
1996,16567,Silver,379,Football
1996,16568,Silver,379,Football
1996,16569,Silver,379,Football
1996,16570,Silver,379,Football
1996,16571,Silver,379,Football
1996,16572,Silver,379,Football
1996,16573,Silver,379,Football
1996,16574,Silver,379,Football
1996,16575,Silver,379,Football
1996,16576,Silver,379,Football
1996,16577,Silver,379,Football
1996,16578,Bronze,379,Football
1996,16579,Bronze,379,Football
1996,16580,Bronze,379,Football
1996,16581,Bronze,379,Football
1996,16582,Bronze,379,Football
1996,16583,Bronze,379,Football
1996,16584,Bronze,379,Football
1996,16585,Bronze,379,Football
1996,16586,Bronze,379,Football
1996,16587,Bronze,379,Football
1996,16588,Bronze,379,Football
1996,16589,Bronze,379,Football
1996,16590,Bronze,379,Football
1996,16591,Bronze,379,Football
1996,16592,Bronze,379,Football
1996,16593,Bronze,379,Football
1996,16594,Bronze,379,Football
1996,16595,Bronze,379,Football
1996,16596,Gold,379,Football
1996,16597,Gold,379,Football
1996,16598,Gold,379,Football
1996,16599,Gold,379,Football
1996,16600,Gold,379,Football
1996,16601,Gold,379,Football
1996,16602,Gold,379,Football
1996,16603,Gold,379,Football
1996,16604,Gold,379,Football
1996,16605,Gold,379,Football
1996,16606,Gold,379,Football
1996,16607,Gold,379,Football
1996,16608,Gold,379,Football
1996,16609,Gold,379,Football
1996,16610,Gold,379,Football
1996,16611,Gold,379,Football
1996,16612,Silver,379,Football
1996,16613,Silver,379,Football
1996,16614,Silver,379,Football
1996,16615,Silver,379,Football
1996,16616,Silver,379,Football
1996,16617,Silver,379,Football
1996,16618,Silver,379,Football
1996,16619,Silver,379,Football
1996,16620,Silver,379,Football
1996,16621,Silver,379,Football
1996,16622,Silver,379,Football
1996,16623,Silver,379,Football
1996,16624,Silver,379,Football
1996,16625,Silver,379,Football
1996,16626,Silver,379,Football
1996,16627,Silver,379,Football
1996,15359,Bronze,8536,Artistic G.
1996,15327,Gold,8536,Artistic G.
1996,16628,Silver,8536,Artistic G.
1996,16629,Bronze,6066,Artistic G.
1996,16630,Gold,6066,Artistic G.
1996,15328,Silver,6066,Artistic G.
1996,15351,Bronze,6066,Artistic G.
1996,16628,Gold,6066,Artistic G.
1996,16631,Silver,6066,Artistic G.
1996,16632,Bronze,73,Artistic G.
1996,16629,Bronze,73,Artistic G.
1996,15336,Bronze,73,Artistic G.
1996,14123,Gold,73,Artistic G.
1996,16633,Silver,73,Artistic G.
1996,15336,Bronze,420,Artistic G.
1996,15328,Gold,420,Artistic G.
1996,16629,Silver,420,Artistic G.
1996,16631,Bronze,420,Artistic G.
1996,15332,Bronze,420,Artistic G.
1996,16628,Gold,420,Artistic G.
1996,15359,Silver,420,Artistic G.
1996,15336,Bronze,75,Artistic G.
1996,15345,Gold,75,Artistic G.
1996,16634,Silver,75,Artistic G.
1996,16629,Bronze,77,Artistic G.
1996,16635,Gold,77,Artistic G.
1996,16636,Silver,77,Artistic G.
1996,16637,Gold,79,Artistic G.
1996,16638,Silver,79,Artistic G.
1996,16639,Silver,79,Artistic G.
1996,15338,Bronze,985,Artistic G.
1996,16640,Bronze,985,Artistic G.
1996,15329,Bronze,985,Artistic G.
1996,16641,Bronze,985,Artistic G.
1996,15345,Bronze,985,Artistic G.
1996,16642,Bronze,985,Artistic G.
1996,16643,Bronze,985,Artistic G.
1996,16644,Gold,985,Artistic G.
1996,16645,Gold,985,Artistic G.
1996,16629,Gold,985,Artistic G.
1996,16646,Gold,985,Artistic G.
1996,16647,Gold,985,Artistic G.
1996,16648,Gold,985,Artistic G.
1996,15346,Gold,985,Artistic G.
1996,16632,Silver,985,Artistic G.
1996,16649,Silver,985,Artistic G.
1996,16650,Silver,985,Artistic G.
1996,16651,Silver,985,Artistic G.
1996,15328,Silver,985,Artistic G.
1996,16652,Silver,985,Artistic G.
1996,16653,Silver,985,Artistic G.
1996,16631,Bronze,985,Artistic G.
1996,15359,Bronze,985,Artistic G.
1996,16654,Bronze,985,Artistic G.
1996,16655,Bronze,985,Artistic G.
1996,15332,Bronze,985,Artistic G.
1996,16656,Bronze,985,Artistic G.
1996,16657,Gold,985,Artistic G.
1996,16658,Gold,985,Artistic G.
1996,15351,Gold,985,Artistic G.
1996,15327,Gold,985,Artistic G.
1996,16659,Gold,985,Artistic G.
1996,16660,Gold,985,Artistic G.
1996,15353,Gold,985,Artistic G.
1996,16661,Silver,985,Artistic G.
1996,16662,Silver,985,Artistic G.
1996,16663,Silver,985,Artistic G.
1996,16664,Silver,985,Artistic G.
1996,16665,Silver,985,Artistic G.
1996,16666,Silver,985,Artistic G.
1996,16667,Silver,985,Artistic G.
1996,16664,Gold,8636,Artistic G.
1996,16668,Silver,8636,Artistic G.
1996,16658,Silver,8636,Artistic G.
1996,15336,Bronze,115,Artistic G.
1996,16629,Gold,115,Artistic G.
1996,16669,Silver,115,Artistic G.
1996,15359,Bronze,115,Artistic G.
1996,16631,Gold,115,Artistic G.
1996,16670,Silver,115,Artistic G.
1996,16671,Bronze,22398,Rhythmic G.
1996,16672,Bronze,22398,Rhythmic G.
1996,16673,Bronze,22398,Rhythmic G.
1996,16674,Bronze,22398,Rhythmic G.
1996,16675,Bronze,22398,Rhythmic G.
1996,16676,Bronze,22398,Rhythmic G.
1996,16677,Gold,22398,Rhythmic G.
1996,16678,Gold,22398,Rhythmic G.
1996,16679,Gold,22398,Rhythmic G.
1996,16680,Gold,22398,Rhythmic G.
1996,16681,Gold,22398,Rhythmic G.
1996,16682,Gold,22398,Rhythmic G.
1996,16683,Silver,22398,Rhythmic G.
1996,16684,Silver,22398,Rhythmic G.
1996,16685,Silver,22398,Rhythmic G.
1996,16686,Silver,22398,Rhythmic G.
1996,16687,Silver,22398,Rhythmic G.
1996,16688,Silver,22398,Rhythmic G.
1996,16689,Bronze,420,Rhythmic G.
1996,16690,Gold,420,Rhythmic G.
