year,dname,eid,ename,Event_gender,record
1904,Swimming,701,50y freestyle (45.72m),M,
1904,Swimming,701,50y freestyle (45.72m),M,
1904,Swimming,701,50y freestyle (45.72m),M,
1904,Swimming,704,880y freestyle (804.66m),M,
1904,Swimming,704,880y freestyle (804.66m),M,
1904,Swimming,704,880y freestyle (804.66m),M,
1904,Archery,707,double american round (60y - 50y - 40y),M,
1904,Archery,707,double american round (60y - 50y - 40y),M,
1904,Archery,707,double american round (60y - 50y - 40y),M,
1904,Archery,710,double columbia round (50y - 40y - 30y),W,
1904,Archery,710,double columbia round (50y - 40y - 30y),W,
1904,Archery,710,double columbia round (50y - 40y - 30y),W,
1904,Archery,713,double national round (60y - 50y),W,
1904,Archery,713,double national round (60y - 50y),W,
1904,Archery,713,double national round (60y - 50y),W,
1904,Archery,716,double york round (100y - 80y - 60y),M,
1904,Archery,716,double york round (100y - 80y - 60y),M,
1904,Archery,716,double york round (100y - 80y - 60y),M,
1904,Archery,719,team round 60y,M,
1904,Archery,719,team round 60y,M,
1904,Archery,719,team round 60y,M,
1904,Archery,719,team round 60y,M,
1904,Archery,719,team round 60y,M,
1904,Archery,719,team round 60y,M,
1904,Archery,719,team round 60y,M,
1904,Archery,719,team round 60y,M,
1904,Archery,719,team round 60y,M,
1904,Archery,719,team round 60y,M,
1904,Archery,719,team round 60y,M,
1904,Archery,719,team round 60y,M,
1904,Archery,731,teams FITA round,W,
1904,Archery,731,teams FITA round,W,
1904,Archery,731,teams FITA round,W,
1904,Archery,731,teams FITA round,W,
1904,Archery,731,teams FITA round,W,
1904,Archery,731,teams FITA round,W,
1904,Athletics,12,100m,M,
1904,Athletics,12,100m,M,
1904,Athletics,12,100m,M,
1904,Athletics,16,110m hurdles,M,
1904,Athletics,16,110m hurdles,M,
1904,Athletics,16,110m hurdles,M,
1904,Athletics,18,1500m,M,
1904,Athletics,18,1500m,M,
1904,Athletics,18,1500m,M,
1904,Athletics,240,200m,M,
1904,Athletics,240,200m,M,
1904,Athletics,240,200m,M,
1904,Athletics,243,200m hurdles,M,
1904,Athletics,243,200m hurdles,M,
1904,Athletics,243,200m hurdles,M,
1904,Athletics,246,3000m steeplechase,M,
1904,Athletics,246,3000m steeplechase,M,
1904,Athletics,246,3000m steeplechase,M,
1904,Athletics,21,400m,M,
1904,Athletics,21,400m,M,
1904,Athletics,21,400m,M,
1904,Athletics,255,400m hurdles,M,
1904,Athletics,255,400m hurdles,M,
1904,Athletics,255,400m hurdles,M,
1904,Athletics,761,4miles team,M,
1904,Athletics,761,4miles team,M,
1904,Athletics,761,4miles team,M,
1904,Athletics,761,4miles team,M,
1904,Athletics,761,4miles team,M,
1904,Athletics,761,4miles team,M,
1904,Athletics,761,4miles team,M,
1904,Athletics,761,4miles team,M,
1904,Athletics,761,4miles team,M,
1904,Athletics,761,4miles team,M,
1904,Athletics,771,56lb weight throw (25.4kg),M,
1904,Athletics,771,56lb weight throw (25.4kg),M,
1904,Athletics,771,56lb weight throw (25.4kg),M,
1904,Athletics,268,60m,M,
1904,Athletics,268,60m,M,
1904,Athletics,268,60m,M,
1904,Athletics,24,800m,M,
1904,Athletics,24,800m,M,
1904,Athletics,24,800m,M,
1904,Athletics,780,decathlon,M,
1904,Athletics,780,decathlon,M,
1904,Athletics,780,decathlon,M,
1904,Athletics,27,discus throw,M,
1904,Athletics,27,discus throw,M,
1904,Athletics,27,discus throw,M,
1904,Athletics,277,hammer throw,M,
1904,Athletics,277,hammer throw,M,
1904,Athletics,277,hammer throw,M,
1904,Athletics,30,high jump,M,
1904,Athletics,30,high jump,M,
1904,Athletics,30,high jump,M,
1904,Athletics,283,"high jump, standing",M,
1904,Athletics,283,"high jump, standing",M,
1904,Athletics,283,"high jump, standing",M,
1904,Athletics,33,long jump,M,
1904,Athletics,33,long jump,M,
1904,Athletics,33,long jump,M,
1904,Athletics,289,"long jump, standing",M,
1904,Athletics,289,"long jump, standing",M,
1904,Athletics,289,"long jump, standing",M,
1904,Athletics,36,marathon,M,
1904,Athletics,36,marathon,M,
1904,Athletics,36,marathon,M,
1904,Athletics,39,pole vault,M,
1904,Athletics,39,pole vault,M,
1904,Athletics,39,pole vault,M,
1904,Athletics,43,shot put,M,
1904,Athletics,43,shot put,M,
1904,Athletics,43,shot put,M,
1904,Athletics,810,triathlon (long jump / shot put / 100 yards),M,
1904,Athletics,810,triathlon (long jump / shot put / 100 yards),M,
1904,Athletics,810,triathlon (long jump / shot put / 100 yards),M,
1904,Athletics,46,triple jump,M,
1904,Athletics,46,triple jump,M,
1904,Athletics,46,triple jump,M,
1904,Athletics,304,"triple jump, standing",M,
1904,Athletics,304,"triple jump, standing",M,
1904,Athletics,304,"triple jump, standing",M,
1904,Boxing,819,- 47.63kg (flyweight),M,
1904,Boxing,819,- 47.63kg (flyweight),M,
1904,Boxing,821,+ 71.67kg (heavyweight),M,
1904,Boxing,821,+ 71.67kg (heavyweight),M,
1904,Boxing,821,+ 71.67kg (heavyweight),M,
1904,Boxing,824,47.63 - 52.16kg (bantamweight),M,
1904,Boxing,824,47.63 - 52.16kg (bantamweight),M,
1904,Boxing,826,52.16 - 56.7kg (featherweight),M,
1904,Boxing,826,52.16 - 56.7kg (featherweight),M,
1904,Boxing,826,52.16 - 56.7kg (featherweight),M,
1904,Boxing,829,56.7 - 61.24kg (lightweight),M,
1904,Boxing,829,56.7 - 61.24kg (lightweight),M,
1904,Boxing,829,56.7 - 61.24kg (lightweight),M,
1904,Boxing,832,61.24 - 65.77kg (welterweight),M,
1904,Boxing,832,61.24 - 65.77kg (welterweight),M,
1904,Boxing,832,61.24 - 65.77kg (welterweight),M,
1904,Boxing,832,61.24 - 65.77kg (welterweight),M,
1904,Boxing,836,65.77 - 71.67kg (middleweight),M,
1904,Boxing,836,65.77 - 71.67kg (middleweight),M,
1904,Cycling Track,838,1 mile (1609.3m),M,
1904,Cycling Track,838,1 mile (1609.3m),M,
1904,Cycling Track,838,1 mile (1609.3m),M,
1904,Cycling Track,841,1/2 mile (804.7m),M,
1904,Cycling Track,841,1/2 mile (804.7m),M,
1904,Cycling Track,841,1/2 mile (804.7m),M,
1904,Cycling Track,844,1/3 mile (536.5m),M,
1904,Cycling Track,844,1/3 mile (536.5m),M,
1904,Cycling Track,844,1/3 mile (536.5m),M,
1904,Cycling Track,847,1/4 mile (402.3m),M,
1904,Cycling Track,847,1/4 mile (402.3m),M,
1904,Cycling Track,847,1/4 mile (402.3m),M,
1904,Cycling Track,850,2 miles (3.218km),M,
1904,Cycling Track,850,2 miles (3.218km),M,
1904,Cycling Track,850,2 miles (3.218km),M,
1904,Cycling Track,853,25 miles (40.232km),M,
1904,Cycling Track,853,25 miles (40.232km),M,
1904,Cycling Track,853,25 miles (40.232km),M,
1904,Cycling Track,856,5 miles (8.046km),M,
1904,Cycling Track,856,5 miles (8.046km),M,
1904,Cycling Track,856,5 miles (8.046km),M,
1904,Fencing,358,épée individual,M,
1904,Fencing,358,épée individual,M,
1904,Fencing,358,épée individual,M,
1904,Fencing,65,foil individual,M,
1904,Fencing,65,foil individual,M,
1904,Fencing,65,foil individual,M,
1904,Fencing,865,foil team,M,
1904,Fencing,865,foil team,M,
1904,Fencing,865,foil team,M,
1904,Fencing,865,foil team,M,
1904,Fencing,865,foil team,M,
1904,Fencing,865,foil team,M,
1904,Fencing,70,sabre individual,M,
1904,Fencing,70,sabre individual,M,
1904,Fencing,70,sabre individual,M,
1904,Fencing,874,"stick, single",M,
1904,Fencing,874,"stick, single",M,
1904,Fencing,874,"stick, single",M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Football,379,football,M,
1904,Golf,352,individual,M,
1904,Golf,352,individual,M,
1904,Golf,352,individual,M,
1904,Golf,352,individual,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Golf,938,team,M,
1904,Artistic G.,958,club swinging,M,
1904,Artistic G.,958,club swinging,M,
1904,Artistic G.,958,club swinging,M,
1904,Artistic G.,961,combined 3 events,M,
1904,Artistic G.,961,combined 3 events,M,
1904,Artistic G.,961,combined 3 events,M,
1904,Artistic G.,964,combined 4 events,M,
1904,Artistic G.,964,combined 4 events,M,
1904,Artistic G.,964,combined 4 events,M,
1904,Artistic G.,73,horizontal bar,M,
1904,Artistic G.,73,horizontal bar,M,
1904,Artistic G.,73,horizontal bar,M,
1904,Artistic G.,420,individual all-round,M,
1904,Artistic G.,420,individual all-round,M,
1904,Artistic G.,420,individual all-round,M,
1904,Artistic G.,75,parallel bars,M,
1904,Artistic G.,75,parallel bars,M,
1904,Artistic G.,75,parallel bars,M,
1904,Artistic G.,77,pommel horse,M,
1904,Artistic G.,77,pommel horse,M,
1904,Artistic G.,77,pommel horse,M,
1904,Artistic G.,79,rings,M,
1904,Artistic G.,79,rings,M,
1904,Artistic G.,79,rings,M,
1904,Artistic G.,82,rope climbing,M,
1904,Artistic G.,82,rope climbing,M,
1904,Artistic G.,82,rope climbing,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,985,team competition,M,
1904,Artistic G.,115,vault,M,
1904,Artistic G.,115,vault,M,
1904,Artistic G.,115,vault,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Lacrosse,1006,lacrosse,M,
1904,Roque,352,individual,M,
1904,Roque,352,individual,M,
1904,Roque,352,individual,M,
1904,Rowing,1035,coxless pair (2-),M,
1904,Rowing,1035,coxless pair (2-),M,
1904,Rowing,1035,coxless pair (2-),M,
1904,Rowing,1035,coxless pair (2-),M,
1904,Rowing,1035,coxless pair (2-),M,
1904,Rowing,1035,coxless pair (2-),M,
1904,Rowing,1041,double sculls (2x),M,
1904,Rowing,1041,double sculls (2x),M,
1904,Rowing,1041,double sculls (2x),M,
1904,Rowing,1041,double sculls (2x),M,
1904,Rowing,1041,double sculls (2x),M,
1904,Rowing,1041,double sculls (2x),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,435,eight with coxswain (8+),M,
1904,Rowing,1065,four without coxswain (4-),M,
1904,Rowing,1065,four without coxswain (4-),M,
1904,Rowing,1065,four without coxswain (4-),M,
1904,Rowing,1065,four without coxswain (4-),M,
1904,Rowing,1065,four without coxswain (4-),M,
1904,Rowing,1065,four without coxswain (4-),M,
1904,Rowing,1065,four without coxswain (4-),M,
1904,Rowing,1065,four without coxswain (4-),M,
1904,Rowing,1065,four without coxswain (4-),M,
1904,Rowing,1065,four without coxswain (4-),M,
1904,Rowing,1065,four without coxswain (4-),M,
1904,Rowing,1065,four without coxswain (4-),M,
1904,Rowing,500,single sculls (1x),M,
1904,Rowing,500,single sculls (1x),M,
1904,Rowing,500,single sculls (1x),M,
1904,Tennis,133,doubles,M,
1904,Tennis,133,doubles,M,
1904,Tennis,133,doubles,M,
1904,Tennis,133,doubles,M,
1904,Tennis,133,doubles,M,
1904,Tennis,133,doubles,M,
1904,Tennis,133,doubles,M,
1904,Tennis,133,doubles,M,
1904,Tennis,139,singles,M,
1904,Tennis,139,singles,M,
1904,Tennis,139,singles,M,
1904,Tennis,139,singles,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Tug of War,652,tug of war,M,
1904,Weightlifting,1107,all-around Dumbbell contest,M,
1904,Weightlifting,1107,all-around Dumbbell contest,M,
1904,Weightlifting,1107,all-around Dumbbell contest,M,
1904,Weightlifting,146,heavyweight - two hand lift,M,
1904,Weightlifting,146,heavyweight - two hand lift,M,
1904,Weightlifting,146,heavyweight - two hand lift,M,
1904,Wrestling Free.,1113,- 47.6kg (light-flyweight),M,
1904,Wrestling Free.,1113,- 47.6kg (light-flyweight),M,
1904,Wrestling Free.,1113,- 47.6kg (light-flyweight),M,
1904,Wrestling Free.,821,+ 71.67kg (heavyweight),M,
1904,Wrestling Free.,821,+ 71.67kg (heavyweight),M,
1904,Wrestling Free.,821,+ 71.67kg (heavyweight),M,
1904,Wrestling Free.,1119,47.6 - 52.16kg (flyweight),M,
1904,Wrestling Free.,1119,47.6 - 52.16kg (flyweight),M,
1904,Wrestling Free.,1119,47.6 - 52.16kg (flyweight),M,
1904,Wrestling Free.,1122,52.16 - 56.7kg (bantamweight),M,
1904,Wrestling Free.,1122,52.16 - 56.7kg (bantamweight),M,
1904,Wrestling Free.,1122,52.16 - 56.7kg (bantamweight),M,
1904,Wrestling Free.,1125,56.7 - 61.23kg (featherweight),M,
1904,Wrestling Free.,1125,56.7 - 61.23kg (featherweight),M,
1904,Wrestling Free.,1125,56.7 - 61.23kg (featherweight),M,
1904,Wrestling Free.,1128,61.23 - 65.77kg (lightweight),M,
1904,Wrestling Free.,1128,61.23 - 65.77kg (lightweight),M,
1904,Wrestling Free.,1128,61.23 - 65.77kg (lightweight),M,
1904,Wrestling Free.,1131,65.77 - 71.67kg (welterweight),M,
1904,Wrestling Free.,1131,65.77 - 71.67kg (welterweight),M,
1904,Wrestling Free.,1131,65.77 - 71.67kg (welterweight),M,
1908,Diving,664,10m platform,M,
1908,Diving,664,10m platform,M,
1908,Diving,664,10m platform,M,
1908,Diving,1137,3m springboard,M,
1908,Diving,1137,3m springboard,M,
1908,Diving,1137,3m springboard,M,
1908,Diving,1137,3m springboard,M,
1908,Swimming,671,100m backstroke,M,
1908,Swimming,671,100m backstroke,M,
1908,Swimming,671,100m backstroke,M,
1908,Swimming,1,100m freestyle,M,
1908,Swimming,1,100m freestyle,M,
1908,Swimming,1,100m freestyle,M,
1908,Swimming,152,1500m freestyle,M,
1908,Swimming,152,1500m freestyle,M,
1908,Swimming,152,1500m freestyle,M,
1908,Swimming,1150,200m breaststroke,M,
1908,Swimming,1150,200m breaststroke,M,
1908,Swimming,1150,200m breaststroke,M,
1908,Swimming,9,400m freestyle,M,
1908,Swimming,9,400m freestyle,M,
1908,Swimming,9,400m freestyle,M,
1908,Swimming,1156,4x200m freestyle relay,M,
1908,Swimming,1156,4x200m freestyle relay,M,
1908,Swimming,1156,4x200m freestyle relay,M,
1908,Swimming,1156,4x200m freestyle relay,M,
1908,Swimming,1156,4x200m freestyle relay,M,
1908,Swimming,1156,4x200m freestyle relay,M,
1908,Swimming,1156,4x200m freestyle relay,M,
1908,Swimming,1156,4x200m freestyle relay,M,
1908,Swimming,1156,4x200m freestyle relay,M,
1908,Swimming,1156,4x200m freestyle relay,M,
1908,Swimming,1156,4x200m freestyle relay,M,
1908,Swimming,1156,4x200m freestyle relay,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Water polo,185,water polo,M,
1908,Archery,1182,continental style 50m,M,
1908,Archery,1182,continental style 50m,M,
1908,Archery,1182,continental style 50m,M,
1908,Archery,1185,national round (60y - 50y),W,
1908,Archery,1185,national round (60y - 50y),W,
1908,Archery,1185,national round (60y - 50y),W,
1908,Archery,1188,york round (100y - 80y - 60y),M,
1908,Archery,1188,york round (100y - 80y - 60y),M,
1908,Archery,1188,york round (100y - 80y - 60y),M,
1908,Athletics,12,100m,M,
1908,Athletics,12,100m,M,
1908,Athletics,12,100m,M,
1908,Athletics,1194,10miles walk (16093m),M,
1908,Athletics,1194,10miles walk (16093m),M,
1908,Athletics,1194,10miles walk (16093m),M,
1908,Athletics,16,110m hurdles,M,
1908,Athletics,16,110m hurdles,M,
1908,Athletics,16,110m hurdles,M,
1908,Athletics,18,1500m,M,
1908,Athletics,18,1500m,M,
1908,Athletics,18,1500m,M,
1908,Athletics,240,200m,M,
1908,Athletics,240,200m,M,
1908,Athletics,240,200m,M,
1908,Athletics,1206,3200m steeplechase,M,
1908,Athletics,1206,3200m steeplechase,M,
1908,Athletics,1206,3200m steeplechase,M,
1908,Athletics,1209,3500m walk,M,
1908,Athletics,1209,3500m walk,M,
1908,Athletics,1209,3500m walk,M,
1908,Athletics,1212,3miles team (4828m),M,
1908,Athletics,1212,3miles team (4828m),M,
1908,Athletics,1212,3miles team (4828m),M,
1908,Athletics,1212,3miles team (4828m),M,
1908,Athletics,1212,3miles team (4828m),M,
1908,Athletics,1212,3miles team (4828m),M,
1908,Athletics,1212,3miles team (4828m),M,
1908,Athletics,1212,3miles team (4828m),M,
1908,Athletics,1212,3miles team (4828m),M,
1908,Athletics,21,400m,M,
1908,Athletics,255,400m hurdles,M,
